1, swamp, biomesoplenty:bayou, CREATURE, alexsmobs:alligator_snapping_turtle,20,1,2
316, beach, biomesoplenty:dune_beach, MONSTER, alexsmobs:centipede_head,0,1,1
317, taiga, biomesoplenty:field, MONSTER, alexsmobs:centipede_head,0,1,1
318, taiga, biomesoplenty:fir_clearing, MONSTER, alexsmobs:centipede_head,0,1,1
319, jungle, biomesoplenty:floodplain, MONSTER, alexsmobs:centipede_head,0,1,1
320, none, biomesoplenty:forested_field, MONSTER, alexsmobs:centipede_head,0,1,1
321, none, biomesoplenty:grassland, MONSTER, alexsmobs:centipede_head,0,1,1
322, none, biomesoplenty:highland, MONSTER, alexsmobs:centipede_head,0,1,1
323, extreme_hills, biomesoplenty:jade_cliffs, MONSTER, alexsmobs:centipede_head,0,1,1
324, none, biomesoplenty:lavender_field, MONSTER, alexsmobs:centipede_head,0,1,1
325, none, biomesoplenty:lavender_forest, MONSTER, alexsmobs:centipede_head,0,1,1
326, desert, biomesoplenty:lush_desert, MONSTER, alexsmobs:centipede_head,0,1,1
327, savanna, biomesoplenty:lush_savanna, MONSTER, alexsmobs:centipede_head,0,1,1
328, taiga, biomesoplenty:maple_woods, MONSTER, alexsmobs:centipede_head,0,1,1
329, swamp, biomesoplenty:marsh, MONSTER, alexsmobs:centipede_head,0,1,1
330, forest, biomesoplenty:mediterranean_forest, MONSTER, alexsmobs:centipede_head,0,1,1
331, none, biomesoplenty:moor, MONSTER, alexsmobs:centipede_head,0,1,1
332, none, biomesoplenty:muskeg, MONSTER, alexsmobs:centipede_head,0,1,1
333, forest, biomesoplenty:mystic_grove, MONSTER, alexsmobs:centipede_head,0,1,1
334, taiga, biomesoplenty:old_growth_dead_forest, MONSTER, alexsmobs:centipede_head,0,1,1
335, none, biomesoplenty:old_growth_woodland, MONSTER, alexsmobs:centipede_head,0,1,1
336, taiga, biomesoplenty:ominous_woods, MONSTER, alexsmobs:centipede_head,10,1,1
337, forest, biomesoplenty:orchard, MONSTER, alexsmobs:centipede_head,0,1,1
338, none, biomesoplenty:origin_valley, MONSTER, alexsmobs:centipede_head,0,1,1
339, none, biomesoplenty:pasture, MONSTER, alexsmobs:centipede_head,0,1,1
340, plains, biomesoplenty:prairie, MONSTER, alexsmobs:centipede_head,0,1,1
341, forest, biomesoplenty:pumpkin_patch, MONSTER, alexsmobs:centipede_head,0,1,1
342, jungle, biomesoplenty:rainforest, MONSTER, alexsmobs:centipede_head,10,1,1
343, forest, biomesoplenty:redwood_forest, MONSTER, alexsmobs:centipede_head,0,1,1
344, jungle, biomesoplenty:rocky_rainforest, MONSTER, alexsmobs:centipede_head,10,1,1
345, none, biomesoplenty:rocky_shrubland, MONSTER, alexsmobs:centipede_head,0,1,1
346, savanna, biomesoplenty:scrubland, MONSTER, alexsmobs:centipede_head,0,1,1
347, forest, biomesoplenty:seasonal_forest, MONSTER, alexsmobs:centipede_head,0,1,1
348, forest, biomesoplenty:seasonal_orchard, MONSTER, alexsmobs:centipede_head,0,1,1
349, plains, biomesoplenty:shrubland, MONSTER, alexsmobs:centipede_head,0,1,1
350, none, biomesoplenty:snowblossom_grove, MONSTER, alexsmobs:centipede_head,0,1,1
351, none, biomesoplenty:snowy_coniferous_forest, MONSTER, alexsmobs:centipede_head,0,1,1
352, none, biomesoplenty:snowy_fir_clearing, MONSTER, alexsmobs:centipede_head,0,1,1
353, none, biomesoplenty:snowy_maple_woods, MONSTER, alexsmobs:centipede_head,0,1,1
354, none, biomesoplenty:spider_nest, MONSTER, alexsmobs:centipede_head,10,1,1
355, none, biomesoplenty:tropics, MONSTER, alexsmobs:centipede_head,0,1,1
356, taiga, biomesoplenty:tundra, MONSTER, alexsmobs:centipede_head,0,1,1
357, none, biomesoplenty:volcanic_plains, MONSTER, alexsmobs:centipede_head,0,1,1
358, none, biomesoplenty:volcano, MONSTER, alexsmobs:centipede_head,0,1,1
359, none, biomesoplenty:wasteland, MONSTER, alexsmobs:centipede_head,10,1,1
360, none, biomesoplenty:wasteland_steppe, MONSTER, alexsmobs:centipede_head,0,1,1
361, swamp, biomesoplenty:wetland, MONSTER, alexsmobs:centipede_head,0,1,1
362, forest, biomesoplenty:woodland, MONSTER, alexsmobs:centipede_head,0,1,1
363, none, biomeswevegone:amaranth_grassland, MONSTER, alexsmobs:centipede_head,0,1,1
364, savanna, biomeswevegone:araucaria_savanna, MONSTER, alexsmobs:centipede_head,0,1,1
365, forest, biomeswevegone:aspen_boreal, MONSTER, alexsmobs:centipede_head,0,1,1
366, none, biomeswevegone:atacama_outback, MONSTER, alexsmobs:centipede_head,0,1,1
367, savanna, biomeswevegone:baobab_savanna, MONSTER, alexsmobs:centipede_head,0,1,1
368, beach, biomeswevegone:basalt_barrera, MONSTER, alexsmobs:centipede_head,0,1,1
369, none, biomeswevegone:bayou, MONSTER, alexsmobs:centipede_head,0,1,1
370, forest, biomeswevegone:black_forest, MONSTER, alexsmobs:centipede_head,0,1,1
371, forest, biomeswevegone:canadian_shield, MONSTER, alexsmobs:centipede_head,0,1,1
372, forest, biomeswevegone:cika_woods, MONSTER, alexsmobs:centipede_head,0,1,1
373, none, biomeswevegone:coconino_meadow, MONSTER, alexsmobs:centipede_head,0,1,1
374, forest, biomeswevegone:coniferous_forest, MONSTER, alexsmobs:centipede_head,0,1,1
375, jungle, biomeswevegone:crag_gardens, MONSTER, alexsmobs:centipede_head,0,1,1
376, none, biomeswevegone:crimson_tundra, MONSTER, alexsmobs:centipede_head,0,1,1
377, none, biomeswevegone:cypress_swamplands, MONSTER, alexsmobs:centipede_head,0,1,1
378, forest, biomeswevegone:dacite_ridges, MONSTER, alexsmobs:centipede_head,0,1,1
379, beach, biomeswevegone:dacite_shore, MONSTER, alexsmobs:centipede_head,0,1,1
380, forest, biomeswevegone:ebony_woods, MONSTER, alexsmobs:centipede_head,0,1,1
381, forest, biomeswevegone:enchanted_tangle, MONSTER, alexsmobs:centipede_head,0,1,1
382, forest, biomeswevegone:eroded_borealis, MONSTER, alexsmobs:centipede_head,0,1,1
383, none, biomeswevegone:firecracker_chaparral, MONSTER, alexsmobs:centipede_head,0,1,1
384, forest, biomeswevegone:forgotten_forest, MONSTER, alexsmobs:centipede_head,0,1,1
385, jungle, biomeswevegone:fragment_jungle, MONSTER, alexsmobs:centipede_head,0,1,1
386, forest, biomeswevegone:frosted_coniferous_forest, MONSTER, alexsmobs:centipede_head,0,1,1
387, icy, biomeswevegone:frosted_taiga, MONSTER, alexsmobs:centipede_head,0,1,1
388, forest, biomeswevegone:howling_peaks, MONSTER, alexsmobs:centipede_head,0,1,1
389, savanna, biomeswevegone:ironwood_gour, MONSTER, alexsmobs:centipede_head,0,1,1
390, jungle, biomeswevegone:jacaranda_jungle, MONSTER, alexsmobs:centipede_head,0,1,1
391, taiga, biomeswevegone:maple_taiga, MONSTER, alexsmobs:centipede_head,0,1,1
392, desert, biomeswevegone:mojave_desert, MONSTER, alexsmobs:centipede_head,0,1,1
393, forest, biomeswevegone:orchard, MONSTER, alexsmobs:centipede_head,0,1,1
394, forest, biomeswevegone:overgrowth_woodlands, MONSTER, alexsmobs:centipede_head,0,1,1
395, none, biomeswevegone:prairie, MONSTER, alexsmobs:centipede_head,0,1,1
396, none, biomeswevegone:pumpkin_valley, MONSTER, alexsmobs:centipede_head,0,1,1
397, beach, biomeswevegone:rainbow_beach, MONSTER, alexsmobs:centipede_head,0,1,1
398, badlands, biomeswevegone:red_rock_valley, MONSTER, alexsmobs:centipede_head,0,1,1
399, forest, biomeswevegone:redwood_thicket, MONSTER, alexsmobs:centipede_head,0,1,1
400, none, biomeswevegone:rose_fields, MONSTER, alexsmobs:centipede_head,0,1,1
401, desert, biomeswevegone:rugged_badlands, MONSTER, alexsmobs:centipede_head,0,1,1
402, forest, biomeswevegone:sakura_grove, MONSTER, alexsmobs:centipede_head,0,1,1
403, none, biomeswevegone:shattered_glacier, MONSTER, alexsmobs:centipede_head,0,1,1
404, badlands, biomeswevegone:sierra_badlands, MONSTER, alexsmobs:centipede_head,0,1,1
405, forest, biomeswevegone:skyrise_vale, MONSTER, alexsmobs:centipede_head,0,1,1
406, plains, biomeswevegone:temperate_grove, MONSTER, alexsmobs:centipede_head,0,1,1
407, jungle, biomeswevegone:tropical_rainforest, MONSTER, alexsmobs:centipede_head,0,1,1
408, forest, biomeswevegone:weeping_witch_forest, MONSTER, alexsmobs:centipede_head,0,1,1
409, none, biomeswevegone:white_mangrove_marshes, MONSTER, alexsmobs:centipede_head,0,1,1
410, none, biomeswevegone:windswept_desert, MONSTER, alexsmobs:centipede_head,0,1,1
411, forest, biomeswevegone:zelkova_forest, MONSTER, alexsmobs:centipede_head,0,1,1
412, none, galosphere:crystal_canyons, MONSTER, alexsmobs:centipede_head,0,1,1
413, none, galosphere:lichen_caves, MONSTER, alexsmobs:centipede_head,10,1,1
414, none, goodending:marshy_swamp, MONSTER, alexsmobs:centipede_head,10,1,1
415, forest, goodending:oak_hammock_forest, MONSTER, alexsmobs:centipede_head,0,1,1
416, badlands, minecraft:badlands, MONSTER, alexsmobs:centipede_head,0,1,1
417, jungle, minecraft:bamboo_jungle, MONSTER, alexsmobs:centipede_head,0,1,1
418, beach, minecraft:beach, MONSTER, alexsmobs:centipede_head,0,1,1
419, forest, minecraft:birch_forest, MONSTER, alexsmobs:centipede_head,0,1,1
420, extreme_hills, minecraft:cherry_grove, MONSTER, alexsmobs:centipede_head,0,1,1
421, forest, minecraft:dark_forest, MONSTER, alexsmobs:centipede_head,0,1,1
422, desert, minecraft:desert, MONSTER, alexsmobs:centipede_head,0,1,1
423, none, minecraft:dripstone_caves, MONSTER, alexsmobs:centipede_head,10,1,1
424, badlands, minecraft:eroded_badlands, MONSTER, alexsmobs:centipede_head,0,1,1
425, forest, minecraft:flower_forest, MONSTER, alexsmobs:centipede_head,0,1,1
426, forest, minecraft:forest, MONSTER, alexsmobs:centipede_head,0,1,1
427, extreme_hills, minecraft:frozen_peaks, MONSTER, alexsmobs:centipede_head,0,1,1
428, river, minecraft:frozen_river, MONSTER, alexsmobs:centipede_head,0,1,1
429, forest, minecraft:grove, MONSTER, alexsmobs:centipede_head,0,1,1
430, none, minecraft:ice_spikes, MONSTER, alexsmobs:centipede_head,0,1,1
431, extreme_hills, minecraft:jagged_peaks, MONSTER, alexsmobs:centipede_head,0,1,1
432, jungle, minecraft:jungle, MONSTER, alexsmobs:centipede_head,5,1,1
433, none, minecraft:lush_caves, MONSTER, alexsmobs:centipede_head,10,1,1
434, swamp, minecraft:mangrove_swamp, MONSTER, alexsmobs:centipede_head,5,1,1
435, plains, minecraft:meadow, MONSTER, alexsmobs:centipede_head,0,1,1
436, forest, minecraft:old_growth_birch_forest, MONSTER, alexsmobs:centipede_head,0,1,1
437, taiga, minecraft:old_growth_pine_taiga, MONSTER, alexsmobs:centipede_head,0,1,1
438, taiga, minecraft:old_growth_spruce_taiga, MONSTER, alexsmobs:centipede_head,0,1,1
439, plains, minecraft:plains, MONSTER, alexsmobs:centipede_head,0,1,1
440, river, minecraft:river, MONSTER, alexsmobs:centipede_head,0,1,1
441, savanna, minecraft:savanna, MONSTER, alexsmobs:centipede_head,0,1,1
442, savanna, minecraft:savanna_plateau, MONSTER, alexsmobs:centipede_head,0,1,1
443, beach, minecraft:snowy_beach, MONSTER, alexsmobs:centipede_head,0,1,1
444, icy, minecraft:snowy_plains, MONSTER, alexsmobs:centipede_head,0,1,1
445, extreme_hills, minecraft:snowy_slopes, MONSTER, alexsmobs:centipede_head,0,1,1
446, taiga, minecraft:snowy_taiga, MONSTER, alexsmobs:centipede_head,0,1,1
447, jungle, minecraft:sparse_jungle, MONSTER, alexsmobs:centipede_head,0,1,1
448, extreme_hills, minecraft:stony_peaks, MONSTER, alexsmobs:centipede_head,0,1,1
449, none, minecraft:stony_shore, MONSTER, alexsmobs:centipede_head,0,1,1
450, none, minecraft:sunflower_plains, MONSTER, alexsmobs:centipede_head,0,1,1
451, swamp, minecraft:swamp, MONSTER, alexsmobs:centipede_head,0,1,1
452, taiga, minecraft:taiga, MONSTER, alexsmobs:centipede_head,0,1,1
453, none, minecraft:windswept_forest, MONSTER, alexsmobs:centipede_head,0,1,1
454, none, minecraft:windswept_gravelly_hills, MONSTER, alexsmobs:centipede_head,0,1,1
455, none, minecraft:windswept_hills, MONSTER, alexsmobs:centipede_head,0,1,1
456, savanna, minecraft:windswept_savanna, MONSTER, alexsmobs:centipede_head,0,1,1
457, badlands, minecraft:wooded_badlands, MONSTER, alexsmobs:centipede_head,0,1,1
458, forest, regions_unexplored:alpha_grove, MONSTER, alexsmobs:centipede_head,0,1,1
459, none, regions_unexplored:ancient_delta, MONSTER, alexsmobs:centipede_head,0,1,1
460, extreme_hills, regions_unexplored:arid_mountains, MONSTER, alexsmobs:centipede_head,0,1,1
461, none, regions_unexplored:ashen_woodland, MONSTER, alexsmobs:centipede_head,0,1,1
462, forest, regions_unexplored:autumnal_maple_forest, MONSTER, alexsmobs:centipede_head,0,1,1
463, forest, regions_unexplored:bamboo_forest, MONSTER, alexsmobs:centipede_head,0,1,1
464, savanna, regions_unexplored:baobab_savanna, MONSTER, alexsmobs:centipede_head,0,1,1
465, none, regions_unexplored:barley_fields, MONSTER, alexsmobs:centipede_head,0,1,1
466, swamp, regions_unexplored:bayou, MONSTER, alexsmobs:centipede_head,0,1,1
467, taiga, regions_unexplored:boreal_taiga, MONSTER, alexsmobs:centipede_head,0,1,1
468, none, regions_unexplored:chalk_cliffs, MONSTER, alexsmobs:centipede_head,0,1,1
469, none, regions_unexplored:clover_plains, MONSTER, alexsmobs:centipede_head,0,1,1
470, icy, regions_unexplored:cold_boreal_taiga, MONSTER, alexsmobs:centipede_head,0,1,1
471, none, regions_unexplored:cold_deciduous_forest, MONSTER, alexsmobs:centipede_head,0,1,1
472, river, regions_unexplored:cold_river, MONSTER, alexsmobs:centipede_head,0,1,1
473, forest, regions_unexplored:deciduous_forest, MONSTER, alexsmobs:centipede_head,0,1,1
474, savanna, regions_unexplored:dry_bushland, MONSTER, alexsmobs:centipede_head,0,1,1
475, jungle, regions_unexplored:eucalyptus_forest, MONSTER, alexsmobs:centipede_head,0,1,1
476, swamp, regions_unexplored:fen, MONSTER, alexsmobs:centipede_head,0,1,1
477, none, regions_unexplored:flower_fields, MONSTER, alexsmobs:centipede_head,0,1,1
478, none, regions_unexplored:frozen_pine_taiga, MONSTER, alexsmobs:centipede_head,0,1,1
479, icy, regions_unexplored:frozen_tundra, MONSTER, alexsmobs:centipede_head,0,1,1
480, taiga, regions_unexplored:golden_boreal_taiga, MONSTER, alexsmobs:centipede_head,0,1,1
481, plains, regions_unexplored:grassland, MONSTER, alexsmobs:centipede_head,0,1,1
482, beach, regions_unexplored:grassy_beach, MONSTER, alexsmobs:centipede_head,0,1,1
483, beach, regions_unexplored:gravel_beach, MONSTER, alexsmobs:centipede_head,0,1,1
484, plains, regions_unexplored:highland_fields, MONSTER, alexsmobs:centipede_head,0,1,1
485, extreme_hills, regions_unexplored:icy_heights, MONSTER, alexsmobs:centipede_head,0,1,1
486, desert, regions_unexplored:joshua_desert, MONSTER, alexsmobs:centipede_head,0,1,1
487, forest, regions_unexplored:magnolia_woodland, MONSTER, alexsmobs:centipede_head,0,1,1
488, forest, regions_unexplored:maple_forest, MONSTER, alexsmobs:centipede_head,0,1,1
489, swamp, regions_unexplored:marsh, MONSTER, alexsmobs:centipede_head,5,1,1
490, forest, regions_unexplored:mauve_hills, MONSTER, alexsmobs:centipede_head,0,1,1
491, extreme_hills, regions_unexplored:mountains, MONSTER, alexsmobs:centipede_head,0,1,1
492, river, regions_unexplored:muddy_river, MONSTER, alexsmobs:centipede_head,0,1,1
493, swamp, regions_unexplored:old_growth_bayou, MONSTER, alexsmobs:centipede_head,5,1,1
494, forest, regions_unexplored:orchard, MONSTER, alexsmobs:centipede_head,0,1,1
495, none, regions_unexplored:outback, MONSTER, alexsmobs:centipede_head,0,1,1
496, none, regions_unexplored:pine_slopes, MONSTER, alexsmobs:centipede_head,0,1,1
497, taiga, regions_unexplored:pine_taiga, MONSTER, alexsmobs:centipede_head,0,1,1
498, none, regions_unexplored:poppy_fields, MONSTER, alexsmobs:centipede_head,0,1,1
499, plains, regions_unexplored:prairie, MONSTER, alexsmobs:centipede_head,0,1,1
500, none, regions_unexplored:prismachasm, MONSTER, alexsmobs:centipede_head,10,1,1
501, none, regions_unexplored:pumpkin_fields, MONSTER, alexsmobs:centipede_head,0,1,1
502, jungle, regions_unexplored:rainforest, MONSTER, alexsmobs:centipede_head,10,1,1
503, none, regions_unexplored:redstone_caves, MONSTER, alexsmobs:centipede_head,10,1,1
504, taiga, regions_unexplored:redwoods, MONSTER, alexsmobs:centipede_head,0,1,1
505, plains, regions_unexplored:rocky_meadow, MONSTER, alexsmobs:centipede_head,0,1,1
506, none, regions_unexplored:saguaro_desert, MONSTER, alexsmobs:centipede_head,0,1,1
507, none, regions_unexplored:scorching_caves, MONSTER, alexsmobs:centipede_head,10,1,1
508, none, regions_unexplored:shrubland, MONSTER, alexsmobs:centipede_head,0,1,1
509, forest, regions_unexplored:silver_birch_forest, MONSTER, alexsmobs:centipede_head,0,1,1
510, jungle, regions_unexplored:sparse_rainforest, MONSTER, alexsmobs:centipede_head,0,1,1
511, taiga, regions_unexplored:sparse_redwoods, MONSTER, alexsmobs:centipede_head,0,1,1
512, none, regions_unexplored:spires, MONSTER, alexsmobs:centipede_head,0,1,1
513, savanna, regions_unexplored:steppe, MONSTER, alexsmobs:centipede_head,0,1,1
514, forest, regions_unexplored:temperate_grove, MONSTER, alexsmobs:centipede_head,0,1,1
515, extreme_hills, regions_unexplored:towering_cliffs, MONSTER, alexsmobs:centipede_head,0,1,1
516, river, regions_unexplored:tropical_river, MONSTER, alexsmobs:centipede_head,0,1,1
517, none, regions_unexplored:tropics, MONSTER, alexsmobs:centipede_head,0,1,1
518, forest, regions_unexplored:willow_forest, MONSTER, alexsmobs:centipede_head,0,1,1
519, none, terralith:alpha_islands, MONSTER, alexsmobs:centipede_head,0,1,1
520, none, terralith:alpha_islands_winter, MONSTER, alexsmobs:centipede_head,0,1,1
521, none, terralith:alpine_highlands, MONSTER, alexsmobs:centipede_head,0,1,1
522, jungle, terralith:amethyst_canyon, MONSTER, alexsmobs:centipede_head,0,1,1
523, jungle, terralith:amethyst_rainforest, MONSTER, alexsmobs:centipede_head,0,1,1
524, none, terralith:ancient_sands, MONSTER, alexsmobs:centipede_head,0,1,1
525, none, terralith:arid_highlands, MONSTER, alexsmobs:centipede_head,0,1,1
526, none, terralith:ashen_savanna, MONSTER, alexsmobs:centipede_head,0,1,1
527, none, terralith:basalt_cliffs, MONSTER, alexsmobs:centipede_head,0,1,1
528, forest, terralith:birch_taiga, MONSTER, alexsmobs:centipede_head,0,1,1
529, plains, terralith:blooming_plateau, MONSTER, alexsmobs:centipede_head,0,1,1
530, none, terralith:blooming_valley, MONSTER, alexsmobs:centipede_head,0,1,1
531, none, terralith:brushland, MONSTER, alexsmobs:centipede_head,0,1,1
532, badlands, terralith:bryce_canyon, MONSTER, alexsmobs:centipede_head,0,1,1
533, extreme_hills, terralith:caldera, MONSTER, alexsmobs:centipede_head,0,1,1
534, none, terralith:cave/andesite_caves, MONSTER, alexsmobs:centipede_head,10,1,1
535, none, terralith:cave/crystal_caves, MONSTER, alexsmobs:centipede_head,10,1,1
536, none, terralith:cave/deep_caves, MONSTER, alexsmobs:centipede_head,10,1,1
537, none, terralith:cave/desert_caves, MONSTER, alexsmobs:centipede_head,10,1,1
538, none, terralith:cave/diorite_caves, MONSTER, alexsmobs:centipede_head,10,1,1
539, none, terralith:cave/frostfire_caves, MONSTER, alexsmobs:centipede_head,10,1,1
540, none, terralith:cave/granite_caves, MONSTER, alexsmobs:centipede_head,10,1,1
541, none, terralith:cave/ice_caves, MONSTER, alexsmobs:centipede_head,10,1,1
542, none, terralith:cave/infested_caves, MONSTER, alexsmobs:centipede_head,20,1,1
543, none, terralith:cave/mantle_caves, MONSTER, alexsmobs:centipede_head,10,1,1
544, none, terralith:cave/thermal_caves, MONSTER, alexsmobs:centipede_head,10,1,1
545, none, terralith:cave/tuff_caves, MONSTER, alexsmobs:centipede_head,10,1,1
546, none, terralith:cave/underground_jungle, MONSTER, alexsmobs:centipede_head,10,1,1
547, forest, terralith:cloud_forest, MONSTER, alexsmobs:centipede_head,0,1,1
548, none, terralith:cold_shrubland, MONSTER, alexsmobs:centipede_head,0,1,1
549, none, terralith:desert_canyon, MONSTER, alexsmobs:centipede_head,0,1,1
550, desert, terralith:desert_oasis, MONSTER, alexsmobs:centipede_head,0,1,1
551, none, terralith:desert_spires, MONSTER, alexsmobs:centipede_head,0,1,1
552, extreme_hills, terralith:emerald_peaks, MONSTER, alexsmobs:centipede_head,0,1,1
553, forest, terralith:forested_highlands, MONSTER, alexsmobs:centipede_head,0,1,1
554, savanna, terralith:fractured_savanna, MONSTER, alexsmobs:centipede_head,0,1,1
555, none, terralith:frozen_cliffs, MONSTER, alexsmobs:centipede_head,0,1,1
556, none, terralith:glacial_chasm, MONSTER, alexsmobs:centipede_head,0,1,1
557, none, terralith:granite_cliffs, MONSTER, alexsmobs:centipede_head,0,1,1
558, beach, terralith:gravel_beach, MONSTER, alexsmobs:centipede_head,0,1,1
559, none, terralith:gravel_desert, MONSTER, alexsmobs:centipede_head,0,1,1
560, none, terralith:haze_mountain, MONSTER, alexsmobs:centipede_head,0,1,1
561, none, terralith:highlands, MONSTER, alexsmobs:centipede_head,0,1,1
562, none, terralith:hot_shrubland, MONSTER, alexsmobs:centipede_head,0,1,1
563, swamp, terralith:ice_marsh, MONSTER, alexsmobs:centipede_head,0,1,1
564, jungle, terralith:jungle_mountains, MONSTER, alexsmobs:centipede_head,0,1,1
565, forest, terralith:lavender_forest, MONSTER, alexsmobs:centipede_head,0,1,1
566, forest, terralith:lavender_valley, MONSTER, alexsmobs:centipede_head,0,1,1
