"Registry name","ID"
"wizard_animals_plus:cheetah_ambient",2059
"wizard_animals_plus:cheetah_hurt",2060
"wizard_animals_plus:chihuahua_ambient",2030
"wizard_animals_plus:chimp_ambient",1953
"wizard_animals_plus:chimp_death",1954
"wizard_animals_plus:chimp_hurt",1955
"wizard_animals_plus:cockatiel_ambient",2065
"wizard_animals_plus:cockatiel_ambient2",2067
"wizard_animals_plus:cockatiel_hurt",2066
"wizard_animals_plus:coinbuy",2029
"wizard_animals_plus:crocodile_ambient",1944
"wizard_animals_plus:crocodile_death",1945
"wizard_animals_plus:crocodile_hurt",1946
"wizard_animals_plus:elefante_ambient",2000
"wizard_animals_plus:elefante_death",2002
"wizard_animals_plus:elefante_hurt",2001
"wizard_animals_plus:esquilo_ambiente",1972
"wizard_animals_plus:esquilo_death",1973
"wizard_animals_plus:esquilo_hurt",1974
"wizard_animals_plus:flamingo_ambient",2018
"wizard_animals_plus:flamingo_hurt",2019
"wizard_animals_plus:frog_ambient",1956
"wizard_animals_plus:frog_death",1957
"wizard_animals_plus:frog_hurt",1958
"wizard_animals_plus:gift_open",2033
"wizard_animals_plus:gorila_ambient",1963
"wizard_animals_plus:gorila_death",1964
"wizard_animals_plus:gorila_hurt",1965
"wizard_animals_plus:gouldianfinch_ambient2",2068
"wizard_animals_plus:guineapig_ambient",2027
"wizard_animals_plus:guineapig_hurt",2028
"wizard_animals_plus:hiena_ambient",1984
"wizard_animals_plus:hiena_death",1986
"wizard_animals_plus:hiena_hurt",1985
"wizard_animals_plus:hippo_ambient",1966
"wizard_animals_plus:hippo_death",1967
"wizard_animals_plus:hippo_hurt",1968
"wizard_animals_plus:humpback_ambient",1992
"wizard_animals_plus:humpback_death",1994
"wizard_animals_plus:humpback_hurt",1993
"wizard_animals_plus:jaguar_ambient",2003
"wizard_animals_plus:jaguar_death",2005
"wizard_animals_plus:jaguar_hurt",2004
"wizard_animals_plus:koala_ambient",2009
"wizard_animals_plus:koala_death",2011
"wizard_animals_plus:koala_hurt",2010
"wizard_animals_plus:largewasp_ambient",2022
"wizard_animals_plus:largewasp_hurt",2023
"wizard_animals_plus:lemur_ambient",2012
"wizard_animals_plus:lemur_death",2014
"wizard_animals_plus:lemur_hurt",2013
"wizard_animals_plus:leopard_ambient",2058
"wizard_animals_plus:leopard_hurt",2057
"wizard_animals_plus:lion_ambient",1975
"wizard_animals_plus:lion_death",1977
"wizard_animals_plus:lion_hurt",1976
"wizard_animals_plus:macaw_ambient",2047
"wizard_animals_plus:macaw_hurt",2048
"wizard_animals_plus:mouse_ambient",2039
"wizard_animals_plus:mouse_death",2041
"wizard_animals_plus:mouse_hurt",2040
"wizard_animals_plus:orca_ambient",1978
"wizard_animals_plus:orca_death",1979
"wizard_animals_plus:orca_hurt",1980
"wizard_animals_plus:otter_ambient",2015
"wizard_animals_plus:otter_death",2017
"wizard_animals_plus:otter_hurt",2016
"wizard_animals_plus:owl_ambient",2042
"wizard_animals_plus:owl_hurt",2043
"wizard_animals_plus:page_flip",2034
"wizard_animals_plus:pingiumgendo_hurt",2021
"wizard_animals_plus:pinguimgendoo_ambient",2020
"wizard_animals_plus:redpanda_ambient",1997
"wizard_animals_plus:redpanda_death",1999
"wizard_animals_plus:redpanda_hurt",1998
"wizard_animals_plus:rinoceronte_ambiente",1989
"wizard_animals_plus:rinoceronte_death",1990
"wizard_animals_plus:rinoceronte_hurt",1991
"wizard_animals_plus:seal_ambient",2069
"wizard_animals_plus:seal_death",1962
"wizard_animals_plus:seal_hurt",1961
"wizard_animals_plus:smallbird_hurt",2063
"wizard_animals_plus:smalldog_death",2031
"wizard_animals_plus:smalldog_hurt",2032
"wizard_animals_plus:snake_ambient",2051
"wizard_animals_plus:snake_hurt",2052
"wizard_animals_plus:tamarin_ambient",1969
"wizard_animals_plus:tamarin_death",1971
"wizard_animals_plus:tamarin_hurt",1970
"wizard_animals_plus:tiger_ambient",2024
"wizard_animals_plus:tiger_death",2026
"wizard_animals_plus:tiger_hurt",2025
"wizard_animals_plus:toypet_squeak",2038
"wizard_animals_plus:tucano_ambient",2006
"wizard_animals_plus:tucano_death",2008
"wizard_animals_plus:tucano_hurt",2007
"wizard_animals_plus:walrus_ambient",1981
"wizard_animals_plus:walrus_death",1983
"wizard_animals_plus:walrus_hurt",1982
"wizard_animals_plus:woody_ambient",2035
"wizard_animals_plus:woody_hurt",2036
"wizard_animals_plus:woody_knock",2037
"woodworks:block.bamboo_wood_chiseled_bookshelf.break",2912
"woodworks:block.bamboo_wood_chiseled_bookshelf.fall",2916
"woodworks:block.bamboo_wood_chiseled_bookshelf.hit",2915
"woodworks:block.bamboo_wood_chiseled_bookshelf.place",2914
"woodworks:block.bamboo_wood_chiseled_bookshelf.step",2913
"woodworks:block.bamboo_wood_ladder.break",2907
"woodworks:block.bamboo_wood_ladder.fall",2911
"woodworks:block.bamboo_wood_ladder.hit",2910
"woodworks:block.bamboo_wood_ladder.place",2909
"woodworks:block.bamboo_wood_ladder.step",2908
"woodworks:block.cherry_wood_chiseled_bookshelf.break",2899
"woodworks:block.cherry_wood_chiseled_bookshelf.fall",2903
"woodworks:block.cherry_wood_chiseled_bookshelf.hit",2902
"woodworks:block.cherry_wood_chiseled_bookshelf.place",2901
"woodworks:block.cherry_wood_chiseled_bookshelf.step",2900
"woodworks:block.cherry_wood_ladder.break",2894
"woodworks:block.cherry_wood_ladder.fall",2898
"woodworks:block.cherry_wood_ladder.hit",2897
"woodworks:block.cherry_wood_ladder.place",2896
"woodworks:block.cherry_wood_ladder.step",2895
"woodworks:block.closet.close",2905
"woodworks:block.closet.locked",2906
"woodworks:block.closet.open",2904
"woodworks:block.nether_wood_chiseled_bookshelf.break",2922
"woodworks:block.nether_wood_chiseled_bookshelf.fall",2926
"woodworks:block.nether_wood_chiseled_bookshelf.hit",2925
"woodworks:block.nether_wood_chiseled_bookshelf.place",2924
"woodworks:block.nether_wood_chiseled_bookshelf.step",2923
"woodworks:block.nether_wood_ladder.break",2917
"woodworks:block.nether_wood_ladder.fall",2921
"woodworks:block.nether_wood_ladder.hit",2920
"woodworks:block.nether_wood_ladder.place",2919
"woodworks:block.nether_wood_ladder.step",2918
