"Registry name","Display name","Hunger","Saturation","Is meat","Fast to eat","Tags","Effects"
"berries_and_cherries:cherry_chunks","Cherry Chunks",2,0.1,"false","false","",""
"berries_and_cherries:grape_chunks","Green Grape Chunks",2,0.1,"false","false","",""
"berries_and_cherries:grape_chunks_dark","Dark Grape Chunks",2,0.1,"false","false","",""
"berries_and_cherries:green_grapes","Green Grapes",3,0.5,"false","false","",""
"berries_and_cherries:pittedcherries","Pitted Cherries",4,0.4,"false","false","",""
"berries_and_cherries:raspberry","Raspberry",3,0.5,"false","false","",""
"berries_and_cherries:raspberry_chunks","Raspberry Chunks",2,0.1,"false","false","",""
"berries_and_cherries:strawberry","Strawberry",3,0.5,"false","false","",""
"berries_and_cherries:strawberry_chunks","Strawberry Chunks",2,0.1,"false","false","",""
"berry_good:glowgurt","Glowgurt",10,0.6,"false","false","","{[effect.minecraft.glowing, Duration: 3000], Probability: 1.0}"
"berry_good:sweet_berry_meatballs","Sweet Berry Meatballs",10,0.8,"false","false","wildernature:can_be_truffled, salt:can_be_salted",""
"berry_good:sweet_berry_mince","Sweet Berry Mince",5,0.3,"false","false","",""
"bigfish:cooked_anglerfish","Cooked Anglerfish",8,0.8,"false","true","alexsmobs:platypus_foodstuffs, cold_sweat:chameleon/taming, quark:crab_tempt_items, minecraft:fishes, alexsmobs:bald_eagle_foodstuffs, alexsmobs:caiman_foodstuffs, alexsmobs:seal_offerings, alexsmobs:shoebill_foodstuffs",""
"bigfish:cooked_dark_crab","Cooked Dark Crab",10,1.0,"false","false","alexsmobs:platypus_foodstuffs, cold_sweat:chameleon/taming, quark:crab_tempt_items, minecraft:fishes, alexsmobs:bald_eagle_foodstuffs, alexsmobs:caiman_foodstuffs, alexsmobs:seal_offerings, alexsmobs:shoebill_foodstuffs",""
"bigfish:cooked_lobster","Cooked Lobster",7,0.7,"false","false","alexsmobs:platypus_foodstuffs, cold_sweat:chameleon/taming, quark:crab_tempt_items, minecraft:fishes, alexsmobs:bald_eagle_foodstuffs, alexsmobs:caiman_foodstuffs, alexsmobs:seal_offerings, alexsmobs:shoebill_foodstuffs",""
"bigfish:cooked_mantaray","Cooked Mantaray",10,1.0,"false","false","alexsmobs:platypus_foodstuffs, cold_sweat:chameleon/taming, quark:crab_tempt_items, minecraft:fishes, alexsmobs:bald_eagle_foodstuffs, alexsmobs:caiman_foodstuffs, alexsmobs:seal_offerings, alexsmobs:shoebill_foodstuffs",""
"bigfish:cooked_monkfish","Cooked Monkfish",8,0.9,"false","false","alexsmobs:platypus_foodstuffs, cold_sweat:chameleon/taming, quark:crab_tempt_items, minecraft:fishes, alexsmobs:bald_eagle_foodstuffs, alexsmobs:caiman_foodstuffs, alexsmobs:seal_offerings, alexsmobs:shoebill_foodstuffs",""
"bigfish:cooked_shark","Cooked Shark",9,0.9,"false","false","alexsmobs:platypus_foodstuffs, cold_sweat:chameleon/taming, quark:crab_tempt_items, minecraft:fishes, alexsmobs:bald_eagle_foodstuffs, alexsmobs:caiman_foodstuffs, alexsmobs:seal_offerings, alexsmobs:shoebill_foodstuffs",""
"bigfish:cooked_shrimps","Cooked Shrimps",2,0.2,"false","false","alexsmobs:platypus_foodstuffs, cold_sweat:chameleon/taming, quark:crab_tempt_items, minecraft:fishes, alexsmobs:bald_eagle_foodstuffs, alexsmobs:caiman_foodstuffs, alexsmobs:seal_offerings, alexsmobs:shoebill_foodstuffs",""
"bigfish:cooked_slimy_eel","Cooked Slimy Eel",0,0.0,"false","false","alexsmobs:platypus_foodstuffs, cold_sweat:chameleon/taming, quark:crab_tempt_items, minecraft:fishes, alexsmobs:bald_eagle_foodstuffs, alexsmobs:caiman_foodstuffs, alexsmobs:seal_offerings, alexsmobs:shoebill_foodstuffs",""
"bigfish:cooked_swordfish","Cooked Swordfish",7,0.8,"false","false","alexsmobs:platypus_foodstuffs, cold_sweat:chameleon/taming, quark:crab_tempt_items, minecraft:fishes, alexsmobs:bald_eagle_foodstuffs, alexsmobs:caiman_foodstuffs, alexsmobs:seal_offerings, alexsmobs:shoebill_foodstuffs",""
"bigfish:raw_anglerfish","Raw Anglerfish",2,0.1,"false","false","alexsmobs:platypus_foodstuffs, cold_sweat:chameleon/taming, quark:crab_tempt_items, minecraft:fishes, alexsmobs:bald_eagle_foodstuffs, alexsmobs:caiman_foodstuffs, alexsmobs:seal_offerings, alexsmobs:shoebill_foodstuffs",""
"bigfish:raw_dark_crab","Raw Dark Crab",2,0.1,"false","false","alexsmobs:platypus_foodstuffs, cold_sweat:chameleon/taming, quark:crab_tempt_items, minecraft:fishes, alexsmobs:bald_eagle_foodstuffs, alexsmobs:caiman_foodstuffs, alexsmobs:seal_offerings, alexsmobs:shoebill_foodstuffs",""
"bigfish:raw_lobster","Raw Lobster",2,0.1,"false","false","alexsmobs:platypus_foodstuffs, cold_sweat:chameleon/taming, quark:crab_tempt_items, minecraft:fishes, alexsmobs:bald_eagle_foodstuffs, alexsmobs:caiman_foodstuffs, alexsmobs:seal_offerings, alexsmobs:shoebill_foodstuffs",""
"bigfish:raw_mantaray","Raw Mantaray",2,0.1,"false","false","alexsmobs:platypus_foodstuffs, cold_sweat:chameleon/taming, quark:crab_tempt_items, minecraft:fishes, alexsmobs:bald_eagle_foodstuffs, alexsmobs:caiman_foodstuffs, alexsmobs:seal_offerings, alexsmobs:shoebill_foodstuffs",""
"bigfish:raw_monkfish","Raw Monkfish",2,0.1,"false","false","alexsmobs:platypus_foodstuffs, cold_sweat:chameleon/taming, quark:crab_tempt_items, minecraft:fishes, alexsmobs:bald_eagle_foodstuffs, alexsmobs:caiman_foodstuffs, alexsmobs:seal_offerings, alexsmobs:shoebill_foodstuffs",""
"bigfish:raw_shark","Raw Shark",2,0.1,"false","false","alexsmobs:platypus_foodstuffs, cold_sweat:chameleon/taming, quark:crab_tempt_items, minecraft:fishes, alexsmobs:bald_eagle_foodstuffs, alexsmobs:caiman_foodstuffs, alexsmobs:seal_offerings, alexsmobs:shoebill_foodstuffs",""
"bigfish:raw_shrimps","Raw Shrimps",2,0.1,"false","false","alexsmobs:platypus_foodstuffs, cold_sweat:chameleon/taming, quark:crab_tempt_items, minecraft:fishes, alexsmobs:bald_eagle_foodstuffs, alexsmobs:caiman_foodstuffs, alexsmobs:seal_offerings, alexsmobs:shoebill_foodstuffs",""
"bigfish:raw_slimy_eel","Raw Slimy Eel",2,0.1,"false","false","alexsmobs:platypus_foodstuffs, cold_sweat:chameleon/taming, quark:crab_tempt_items, minecraft:fishes, alexsmobs:bald_eagle_foodstuffs, alexsmobs:caiman_foodstuffs, alexsmobs:seal_offerings, alexsmobs:shoebill_foodstuffs",""
"bigfish:raw_swordfish","Raw Swordfish",2,0.1,"false","false","alexsmobs:platypus_foodstuffs, cold_sweat:chameleon/taming, quark:crab_tempt_items, minecraft:fishes, alexsmobs:bald_eagle_foodstuffs, alexsmobs:caiman_foodstuffs, alexsmobs:seal_offerings, alexsmobs:shoebill_foodstuffs",""
"biomeswevegone:allium_oddion_soup","Allium Oddion Soup",9,1.0,"false","false","",""
"biomeswevegone:aloe_vera_juice","Aloe Vera Juice",3,1.0,"false","false","",""
"biomeswevegone:baobab_fruit","Baobab Fruit",2,0.35,"false","false","c:fruits, forge:foods, c:fruits/sweet, forge:fruits/baobab, forge:fruits/sweet, forge:fruits, c:foods, minecraft:fox_food",""
"biomeswevegone:blooming_oddion","Blooming Oddion",9,1.2,"false","false","",""
"biomeswevegone:blueberries","Blueberries",2,0.1,"false","false","forge:berries, forge:foods, c:fruits/sweet, c:fruits, forge:fruits/sweet, forge:fruits, c:berries, forge:fruits/blueberries, c:foods, minecraft:fox_food",""
"biomeswevegone:blueberry_pie","Blueberry Pie",6,0.3,"false","false","delightful:compat_pies","{[effect.minecraft.speed, Duration: 200], Probability: 1.0}"
"biomeswevegone:cooked_oddion_bulb","Cooked Oddion Bulb",5,0.5,"false","false","",""
"biomeswevegone:cooked_white_puffball_cap","Cooked White Puffball Cap",3,0.6,"false","false","",""
"biomeswevegone:cooked_yucca_fruit","Cooked Yucca Fruit",5,0.4,"false","false","",""
"biomeswevegone:green_apple","Green Apple",4,0.35,"false","false","forge:fruits/green_apple, c:foods, minecraft:fox_food, forge:foods, c:fruits, forge:fruits",""
"biomeswevegone:green_apple_pie","Green Apple Pie",6,0.4,"false","false","delightful:compat_pies","{[effect.minecraft.haste, Duration: 200], Probability: 1.0}"
"biomeswevegone:oddion_bulb","Oddion Bulb",2,0.35,"false","false","forge:vegetables, minecraft:villager_plantable_seeds, forge:vegetables/onion, forge:onions, forge:crops, forge:crops/onion, wildernature:can_be_truffled, quark:seed_pouch_holdable, salt:can_be_salted",""
"biomeswevegone:white_puffball_cap","White Puffball Cap",1,0.2,"false","false","",""
"biomeswevegone:white_puffball_stew","White Puffball Stew",9,1.0,"false","false","",""
"biomeswevegone:yucca_fruit","Yucca Fruit",2,0.35,"false","false","forge:fruits/yucca, c:foods, minecraft:fox_food, forge:foods, c:fruits, forge:fruits",""
"bountiful_critters:boiled_emu_egg","Boiled Emu Egg",6,0.6,"false","false","","{[effect.minecraft.resistance, Duration: 1200], Probability: 0.5}"
"bountiful_critters:cooked_sunfish_meat","Cooked Sunfish Meat",7,0.7,"false","false","","{[effect.minecraft.water_breathing, Duration: 600], Probability: 0.5}"
"bountiful_critters:fried_krill","Fried Krill",3,0.4,"false","false","",""
"bountiful_critters:krill_cocktail","Krill Cocktail",6,0.5,"false","false","",""
"bountiful_critters:poisonous_pillbug","Poisonous Pill Bug",1,0.1,"false","false","","{[effect.minecraft.poison, Duration: 200], Probability: 1.0}, {[effect.minecraft.hunger, Duration: 200], Probability: 1.0}, {[effect.minecraft.nausea, Duration: 200], Probability: 1.0}"
"bountiful_critters:raw_krill","Raw Krill",2,0.2,"false","false","",""
"bountiful_critters:raw_pillbug","Raw Pill Bug",2,0.2,"false","false","","{[effect.minecraft.hunger, Duration: 200], Probability: 0.5}"
"bountiful_critters:raw_sunfish_meat","Raw Sunfish Meat",3,0.3,"false","false","",""
"bountiful_critters:salted_kelp","Salted Kelp",5,0.5,"false","false","","{[effect.minecraft.dolphins_grace, Duration: 600], Probability: 0.75}"
"bountiful_critters:sunfish_sushi","Sunfish Sushi",5,0.85,"false","false","","{[effect.minecraft.regeneration, Duration: 300], Probability: 0.75}, {[effect.minecraft.luck, Duration: 2500], Probability: 0.5}"
"cold_sweat:soul_sprout","Soul Sprout",3,0.5,"false","true","",""
"corn_delight:boiled_corn","Boiled Corn",6,0.2,"false","false","",""
"corn_delight:caramel_popcorn","Caramel Popcorn",5,0.6,"false","false","",""
"corn_delight:classic_corn_dog","Classic Corn Dog",10,0.9,"false","false","",""
"corn_delight:corn","Maize",2,0.2,"false","false","forge:crops, sereneseasons:summer_crops, forge:corn, forge:grain/corn, forge:grain, forge:crops/corn, forge:vegetables, cookyourfood:ok_to_eat_raw, forge:vegetables/corn, sereneseasons:autumn_crops",""
"corn_delight:corn_dog","Corn Dog",8,0.9,"false","false","",""
"corn_delight:corn_seeds","Corn Kernel",1,0.2,"false","false","quark:seed_pouch_holdable, naturalist:bird_food_items, alexsmobs:jerboa_begs_for, forge:seeds, habitat:passerine_food, bakery:seeds, alexsmobs:crow_foodstuffs, alexsmobs:blue_jay_foodstuffs, c:seeds, alexsmobs:blue_jay_alert_foods, sereneseasons:autumn_crops, forge:seeds/corn, forge:corn_seeds, sereneseasons:summer_crops",""
"corn_delight:corn_soup","Corn Soup",10,0.9,"false","false","","{[effect.farmersdelight.comfort, Duration: 3600], Probability: 1.0}"
"corn_delight:cornbread","Cornbread",4,0.5,"false","false","forge:bread, wildernature:can_be_truffled, forge:bread/corn, salt:can_be_salted, forge:bread_or_bun",""
"corn_delight:cornbread_batter","Cornbread Batter",1,0.2,"false","false","",""
"corn_delight:cornbread_stuffing","Cornbread Stuffing",12,1.0,"false","false","","{[effect.farmersdelight.nourishment, Duration: 6000], Probability: 1.0}"
"corn_delight:creamed_corn","Creamed Corn",7,0.5,"false","false","","{[effect.farmersdelight.comfort, Duration: 3600], Probability: 1.0}"
"corn_delight:creamy_corn_drink","Creamy Corn Drink",2,0.6,"false","false","","{[effect.farmersdelight.comfort, Duration: 1200], Probability: 1.0}, {[effect.minecraft.regeneration, Duration: 1200], Probability: 1.0}"
"corn_delight:grilled_corn","Grilled Corn",6,0.2,"false","false","",""
"corn_delight:nachos_bowl","Nachos",12,1.0,"false","false","","{[effect.farmersdelight.nourishment, Duration: 6000], Probability: 1.0}"
"corn_delight:popcorn","Popcorn",3,0.5,"false","false","forge:popcorn",""
"corn_delight:taco","Taco",12,0.8,"false","false","","{[effect.minecraft.strength, Duration: 600], Probability: 1.0}"
"corn_delight:tortilla","Tortilla",3,0.4,"false","false","forge:tortilla",""
"corn_delight:tortilla_chip","Tortilla Chip",1,0.1,"false","false","",""
"corn_delight:tortilla_raw","Raw Tortilla",1,0.2,"false","false","",""
"crabbersdelight:bisque","Bisque",8,0.75,"false","false","","{[effect.farmersdelight.nourishment, Duration: 3600], Probability: 1.0}"
"crabbersdelight:clam_bake","Clam Bake",13,0.9,"false","false","","{[effect.farmersdelight.nourishment, Duration: 6000], Probability: 1.0}"
"crabbersdelight:clam_chowder","Clam Chowder",7,0.6,"false","false","","{[effect.farmersdelight.comfort, Duration: 3600], Probability: 1.0}"
"crabbersdelight:clawster","Clawster",3,0.5,"true","false","crabbersdelight:jei_display_results/minecraft/salmon, crabbersdelight:raw_seafood, cookyourfood:raw_food_normal, crabbersdelight:jei_display_results/crabbersdelight/bucket_of_clawster_chum, crabbersdelight:jei_display_results/minecraft/air",""
"crabbersdelight:cooked_clam_meat","Cooked Clam Meat",4,0.8,"true","false","crabbersdelight:cooked_seafood",""
"crabbersdelight:cooked_clawster","Cooked Clawster",7,0.8,"true","false","crabbersdelight:cooked_seafood",""
"crabbersdelight:cooked_crab","Cooked Crab",4,0.8,"true","false","forge:cooked_crab, crabbersdelight:cooked_seafood",""
"crabbersdelight:cooked_frog_leg","Cooked Frog Leg",4,0.7,"true","false","",""
"crabbersdelight:cooked_glow_squid_tentacles","Cooked Glow Squid Tentacles",7,0.8,"true","false","crabbersdelight:cooked_squid",""
"crabbersdelight:cooked_pufferfish_slice","Cooked Pufferfish Slice",3,0.5,"true","false","forge:cooked_fishes, forge:meats, wildernature:can_be_truffled, salt:can_be_salted, forge:cooked_fish_and_meats",""
"crabbersdelight:cooked_shrimp","Cooked Shrimp",3,0.6,"true","false","crabbersdelight:cooked_seafood",""
"crabbersdelight:cooked_squid_tentacles","Cooked Squid Tentacles",7,0.8,"true","false","crabbersdelight:cooked_squid",""
"crabbersdelight:cooked_tropical_fish","Cooked Tropical Fish",3,0.8,"true","false","forge:cooked_fishes, forge:meats, wildernature:can_be_truffled, salt:can_be_salted, forge:cooked_fish_and_meats",""
"crabbersdelight:cooked_tropical_fish_slice","Cooked Tropical Fish Slice",3,0.5,"true","false","forge:cooked_fishes, forge:meats, wildernature:can_be_truffled, salt:can_be_salted, forge:cooked_fish_and_meats",""
"crabbersdelight:coral_crunch","Coral Crunch",4,0.2,"false","false","","{[effect.farmersdelight.comfort, Duration: 1200], Probability: 1.0}"
"crabbersdelight:crab","Crab",2,0.3,"true","false","cookyourfood:raw_food_normal, crabbersdelight:jei_display_results/minecraft/air, crabbersdelight:jei_display_results/crabbersdelight/bucket_of_crab_chum, crabbersdelight:raw_seafood, forge:raw_crab, crabbersdelight:jei_display_results/minecraft/cod",""
"crabbersdelight:crab_cakes","Crab Cakes",10,0.6,"false","false","","{[effect.farmersdelight.nourishment, Duration: 1200], Probability: 1.0}"
"crabbersdelight:crab_legs","Crab Leg",3,0.6,"true","false","cookyourfood:raw_food_normal, forge:crab_meat, forge:crab_legs",""
"crabbersdelight:fish_stick","Fish Stick",5,0.6,"false","false","",""
"crabbersdelight:frog_leg_kebob","Frog Leg Kebob",9,0.8,"false","false","",""
"crabbersdelight:jar_of_pickles","Jar of Pickles",4,0.4,"false","false","",""
"crabbersdelight:kelp_shake","Kelp Shake",0,0.0,"false","true","","{[effect.minecraft.dolphins_grace, Duration: 300], Probability: 1.0}"
"crabbersdelight:pufferfish_slice","Raw Pufferfish Slice",1,0.1,"true","false","forge:raw_fishes, naturalist:duck_food_items, forge:meats, farmersdelight:cabbage_roll_ingredients","{[effect.minecraft.poison, Duration: 300], Probability: 0.3}"
"crabbersdelight:raw_clam_meat","Raw Clam Meat",2,0.3,"true","false","crabbersdelight:raw_seafood",""
"crabbersdelight:raw_frog_leg","Raw Frog Leg",2,0.3,"true","false","",""
"crabbersdelight:raw_glow_squid_tentacles","Raw Glow Squid Tentacles",3,0.5,"true","false","crabbersdelight:raw_squid",""
"crabbersdelight:raw_squid_tentacles","Raw Squid Tentacles",3,0.5,"true","false","crabbersdelight:raw_squid",""
"crabbersdelight:sea_pickle_juice","Sea Pickle Juice",2,0.2,"false","false","","{[effect.minecraft.nausea, Duration: 600], Probability: 1.0}, {[effect.minecraft.water_breathing, Duration: 3600], Probability: 1.0}"
"crabbersdelight:seafood_gumbo","Seafood Gumbo",12,0.9,"false","false","","{[effect.farmersdelight.comfort, Duration: 6000], Probability: 1.0}"
"crabbersdelight:shrimp","Shrimp",1,0.3,"true","false","crabbersdelight:raw_seafood, crabbersdelight:jei_display_results/crabbersdelight/bucket_of_shrimp_chum, crabbersdelight:jei_display_results/minecraft/pufferfish, cookyourfood:raw_food_normal, crabbersdelight:jei_display_results/minecraft/air","{[effect.minecraft.hunger, Duration: 600], Probability: 0.3}"
"crabbersdelight:shrimp_fried_rice","Shrimp Fried Rice",7,0.7,"false","false","","{[effect.farmersdelight.comfort, Duration: 600], Probability: 1.0}"
"crabbersdelight:shrimp_skewer","Shrimp Skewer",8,0.8,"false","false","",""
"crabbersdelight:squid_kebob","Squid Kebob",8,0.8,"false","false","",""
"crabbersdelight:stuffed_nautilus_shell","Stuffed Nautilus Shell",8,0.7,"false","false","","{[effect.farmersdelight.nourishment, Duration: 3600], Probability: 1.0}"
"crabbersdelight:surf_and_turf","Surf 'n Turf",14,0.8,"false","false","","{[effect.farmersdelight.nourishment, Duration: 6000], Probability: 1.0}"
"crabbersdelight:tropical_fish_slice","Raw Tropical Fish Slice",1,0.1,"true","false","forge:raw_fishes, naturalist:duck_food_items, forge:meats, farmersdelight:cabbage_roll_ingredients",""
"crittersandcompanions:koi_fish","Koi Fish",1,0.1,"false","false","forge:raw_fishes/koi, naturalist:duck_food_items, alexsmobs:bald_eagle_foodstuffs, minecraft:fishes, cold_sweat:chameleon/taming, forge:meats, alexsmobs:shoebill_foodstuffs, alexsmobs:platypus_foodstuffs, quark:crab_tempt_items, alexsmobs:caiman_foodstuffs, farmersdelight:cabbage_roll_ingredients, cookyourfood:raw_food_normal, alexsmobs:seal_offerings, forge:raw_fishes",""
"croptopia:ajvar","Ajvar",7,1.2,"false","false","croptopia:advancements_food_big, croptopia:advancements_food_crafted, nourish:vegetables",""
"croptopia:ajvar_toast","Ajvar Toast",14,1.4,"false","false","croptopia:advancements_food_big, croptopia:advancements_food_crafted, nourish:vegetables",""
"croptopia:almond","Almond",1,0.1,"false","false","nourish:protein, minecraft:fox_food, forge:nuts, c:fruits, forge:crops, forge:fruits, ecologics:squirrel_tempt_items, nourish:fruit, c:foods, forge:foods, forge:fruits/almond, forge:almonds, croptopia:nuts, forge:crops/almond, cookyourfood:ok_to_eat_raw, forge:nuts/almond",""
"croptopia:almond_brittle","Almond Brittle",7,1.2,"false","false","forge:almond_brittles, croptopia:advancements_food_crafted",""
"croptopia:anchovy","Anchovy",1,0.2,"false","false","minecraft:fishes, quark:crab_tempt_items, forge:anchovies, alexsmobs:bald_eagle_foodstuffs, alexsmobs:caiman_foodstuffs, cookyourfood:raw_food_normal, cold_sweat:chameleon/taming, alexsmobs:seal_offerings, alexsmobs:shoebill_foodstuffs, origins:meat, alexsmobs:platypus_foodstuffs",""
