"Mod name","Registry name","Item ID","Display name","Durability","Tags"
"Unknown","spartanweaponry:nickel_heavy_crossbow",15222,"Nickel-Strengthened Heavy Crossbow",300,"spartanweaponry:heavy_crossbows, spartanweaponry:nickel_weapons, spartanweaponry:has_custom_crosshair, forge:weapons"
"Unknown","spartanweaponry:nickel_javelin",15276,"Nickel Javelin",50,"spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:nickel_weapons, spartanweaponry:javelins, spartanweaponry:has_custom_crosshair"
"Unknown","spartanweaponry:nickel_katana",15020,"Nickel Katana",200,"spartanweaponry:katanas, spartanweaponry:oilable_weapons, spartanweaponry:nickel_weapons, forge:weapons"
"Unknown","spartanweaponry:nickel_lance",15186,"Nickel Lance",200,"spartanweaponry:oilable_weapons, spartanweaponry:nickel_weapons, spartanweaponry:lances, forge:weapons"
"Unknown","spartanweaponry:nickel_longbow",15204,"Nickel-Strengthened Longbow",400,"spartanweaponry:nickel_weapons, spartanweaponry:longbows, forge:weapons"
"Unknown","spartanweaponry:nickel_longsword",15002,"Nickel Longsword",200,"spartanweaponry:oilable_weapons, spartanweaponry:longswords, spartanweaponry:nickel_weapons, forge:weapons"
"Unknown","spartanweaponry:nickel_parrying_dagger",14984,"Nickel Parrying Dagger",200,"spartanweaponry:parrying_daggers, spartanweaponry:oilable_weapons, spartanweaponry:nickel_weapons, forge:weapons"
"Unknown","spartanweaponry:nickel_pike",15168,"Nickel Pike",200,"spartanweaponry:oilable_weapons, spartanweaponry:nickel_weapons, spartanweaponry:pikes, forge:weapons"
"Unknown","spartanweaponry:nickel_quarterstaff",15366,"Nickel Quarterstaff",200,"spartanweaponry:oilable_weapons, spartanweaponry:nickel_weapons, spartanweaponry:quarterstaves, forge:weapons"
"Unknown","spartanweaponry:nickel_rapier",15056,"Nickel Rapier",200,"spartanweaponry:oilable_weapons, spartanweaponry:nickel_weapons, spartanweaponry:rapiers, forge:weapons"
"Unknown","spartanweaponry:nickel_saber",15038,"Nickel Saber",200,"spartanweaponry:oilable_weapons, spartanweaponry:sabers, spartanweaponry:nickel_weapons, forge:weapons"
"Unknown","spartanweaponry:nickel_scythe",15384,"Nickel Scythe",200,"spartanweaponry:oilable_weapons, spartanweaponry:scythes, spartanweaponry:nickel_weapons, forge:weapons"
"Unknown","spartanweaponry:nickel_spear",15132,"Nickel Spear",200,"spartanweaponry:oilable_weapons, spartanweaponry:spears, spartanweaponry:nickel_weapons, forge:weapons"
"Unknown","spartanweaponry:nickel_throwing_knife",15240,"Nickel Throwing Knife",50,"spartanweaponry:throwing_knives, spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:nickel_weapons, spartanweaponry:has_custom_crosshair"
"Unknown","spartanweaponry:nickel_tomahawk",15258,"Nickel Tomahawk",50,"spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:nickel_weapons, spartanweaponry:tomahawks, spartanweaponry:has_custom_crosshair"
"Unknown","spartanweaponry:nickel_warhammer",15114,"Nickel Warhammer",200,"spartanweaponry:warhammers, spartanweaponry:oilable_weapons, spartanweaponry:nickel_weapons, forge:weapons"
"Unknown","spartanweaponry:platinum_battle_hammer",15099,"Platinum Battle Hammer",1024,"spartanweaponry:platinum_weapons, spartanweaponry:oilable_weapons, spartanweaponry:battle_hammers, forge:weapons"
"Unknown","spartanweaponry:platinum_battleaxe",15315,"Platinum Battleaxe",1024,"spartanweaponry:battleaxes, spartanweaponry:oilable_weapons, spartanweaponry:platinum_weapons, forge:weapons"
"Unknown","spartanweaponry:platinum_boomerang",15297,"Platinum Boomerang",256,"spartanweaponry:platinum_weapons, spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:boomerangs, spartanweaponry:has_custom_crosshair"
"Unknown","spartanweaponry:platinum_dagger",14969,"Platinum Dagger",1024,"spartanweaponry:platinum_weapons, spartanweaponry:oilable_weapons, spartanweaponry:daggers, forge:weapons"
"Unknown","spartanweaponry:platinum_flanged_mace",15333,"Platinum Flanged Mace",1024,"spartanweaponry:platinum_weapons, spartanweaponry:oilable_weapons, spartanweaponry:flanged_maces, forge:weapons"
"Unknown","spartanweaponry:platinum_glaive",15351,"Platinum Glaive",1024,"spartanweaponry:platinum_weapons, spartanweaponry:oilable_weapons, spartanweaponry:glaives, forge:weapons"
"Unknown","spartanweaponry:platinum_greatsword",15077,"Platinum Greatsword",1024,"spartanweaponry:platinum_weapons, spartanweaponry:oilable_weapons, spartanweaponry:greatswords, forge:weapons"
"Unknown","spartanweaponry:platinum_halberd",15153,"Platinum Halberd",1024,"spartanweaponry:platinum_weapons, spartanweaponry:oilable_weapons, spartanweaponry:halberds, forge:weapons"
"Unknown","spartanweaponry:platinum_heavy_crossbow",15225,"Platinum-Strengthened Heavy Crossbow",1536,"spartanweaponry:platinum_weapons, spartanweaponry:heavy_crossbows, spartanweaponry:has_custom_crosshair, forge:weapons"
"Unknown","spartanweaponry:platinum_javelin",15279,"Platinum Javelin",256,"spartanweaponry:platinum_weapons, spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:javelins, spartanweaponry:has_custom_crosshair"
"Unknown","spartanweaponry:platinum_katana",15023,"Platinum Katana",1024,"spartanweaponry:katanas, spartanweaponry:oilable_weapons, spartanweaponry:platinum_weapons, forge:weapons"
"Unknown","spartanweaponry:platinum_lance",15189,"Platinum Lance",1024,"spartanweaponry:platinum_weapons, spartanweaponry:oilable_weapons, spartanweaponry:lances, forge:weapons"
"Unknown","spartanweaponry:platinum_longbow",15207,"Platinum-Strengthened Longbow",2048,"spartanweaponry:longbows, forge:weapons, spartanweaponry:platinum_weapons"
"Unknown","spartanweaponry:platinum_longsword",15005,"Platinum Longsword",1024,"spartanweaponry:platinum_weapons, spartanweaponry:oilable_weapons, spartanweaponry:longswords, forge:weapons"
"Unknown","spartanweaponry:platinum_parrying_dagger",14987,"Platinum Parrying Dagger",1024,"spartanweaponry:parrying_daggers, spartanweaponry:oilable_weapons, spartanweaponry:platinum_weapons, forge:weapons"
"Unknown","spartanweaponry:platinum_pike",15171,"Platinum Pike",1024,"spartanweaponry:platinum_weapons, spartanweaponry:oilable_weapons, spartanweaponry:pikes, forge:weapons"
"Unknown","spartanweaponry:platinum_quarterstaff",15369,"Platinum Quarterstaff",1024,"spartanweaponry:platinum_weapons, spartanweaponry:oilable_weapons, spartanweaponry:quarterstaves, forge:weapons"
"Unknown","spartanweaponry:platinum_rapier",15059,"Platinum Rapier",1024,"spartanweaponry:platinum_weapons, spartanweaponry:oilable_weapons, spartanweaponry:rapiers, forge:weapons"
"Unknown","spartanweaponry:platinum_saber",15041,"Platinum Saber",1024,"spartanweaponry:platinum_weapons, spartanweaponry:oilable_weapons, spartanweaponry:sabers, forge:weapons"
"Unknown","spartanweaponry:platinum_scythe",15387,"Platinum Scythe",1024,"spartanweaponry:platinum_weapons, spartanweaponry:oilable_weapons, spartanweaponry:scythes, forge:weapons"
"Unknown","spartanweaponry:platinum_spear",15135,"Platinum Spear",1024,"spartanweaponry:platinum_weapons, spartanweaponry:oilable_weapons, spartanweaponry:spears, forge:weapons"
"Unknown","spartanweaponry:platinum_throwing_knife",15243,"Platinum Throwing Knife",256,"spartanweaponry:throwing_knives, spartanweaponry:platinum_weapons, spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:has_custom_crosshair"
"Unknown","spartanweaponry:platinum_tomahawk",15261,"Platinum Tomahawk",256,"spartanweaponry:platinum_weapons, spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:tomahawks, spartanweaponry:has_custom_crosshair"
"Unknown","spartanweaponry:platinum_warhammer",15117,"Platinum Warhammer",1024,"spartanweaponry:warhammers, spartanweaponry:oilable_weapons, spartanweaponry:platinum_weapons, forge:weapons"
"Unknown","spartanweaponry:silver_battle_hammer",15093,"Silver Battle Hammer",48,"spartanweaponry:silver_weapons, spartanweaponry:oilable_weapons, spartanweaponry:battle_hammers, forge:weapons"
"Unknown","spartanweaponry:silver_battleaxe",15309,"Silver Battleaxe",48,"spartanweaponry:battleaxes, spartanweaponry:oilable_weapons, spartanweaponry:silver_weapons, forge:weapons"
"Unknown","spartanweaponry:silver_boomerang",15291,"Silver Boomerang",12,"spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:silver_weapons, spartanweaponry:boomerangs, spartanweaponry:has_custom_crosshair"
"Unknown","spartanweaponry:silver_dagger",14963,"Silver Dagger",48,"spartanweaponry:silver_weapons, spartanweaponry:oilable_weapons, spartanweaponry:daggers, forge:weapons"
"Unknown","spartanweaponry:silver_flanged_mace",15327,"Silver Flanged Mace",48,"spartanweaponry:silver_weapons, spartanweaponry:oilable_weapons, spartanweaponry:flanged_maces, forge:weapons"
"Unknown","spartanweaponry:silver_glaive",15345,"Silver Glaive",48,"spartanweaponry:silver_weapons, spartanweaponry:oilable_weapons, spartanweaponry:glaives, forge:weapons"
"Unknown","spartanweaponry:silver_greatsword",15071,"Silver Greatsword",48,"spartanweaponry:silver_weapons, spartanweaponry:oilable_weapons, spartanweaponry:greatswords, forge:weapons"
"Unknown","spartanweaponry:silver_halberd",15147,"Silver Halberd",48,"spartanweaponry:silver_weapons, spartanweaponry:oilable_weapons, spartanweaponry:halberds, forge:weapons"
"Unknown","spartanweaponry:silver_heavy_crossbow",15219,"Silver-Strengthened Heavy Crossbow",72,"spartanweaponry:silver_weapons, spartanweaponry:heavy_crossbows, spartanweaponry:has_custom_crosshair, forge:weapons"
"Unknown","spartanweaponry:silver_javelin",15273,"Silver Javelin",12,"spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:javelins, spartanweaponry:silver_weapons, spartanweaponry:has_custom_crosshair"
"Unknown","spartanweaponry:silver_katana",15017,"Silver Katana",48,"spartanweaponry:silver_weapons, spartanweaponry:oilable_weapons, spartanweaponry:katanas, forge:weapons"
"Unknown","spartanweaponry:silver_lance",15183,"Silver Lance",48,"spartanweaponry:silver_weapons, spartanweaponry:oilable_weapons, spartanweaponry:lances, forge:weapons"
"Unknown","spartanweaponry:silver_longbow",15201,"Silver-Strengthened Longbow",96,"spartanweaponry:silver_weapons, spartanweaponry:longbows, forge:weapons"
"Unknown","spartanweaponry:silver_longsword",14999,"Silver Longsword",48,"spartanweaponry:silver_weapons, spartanweaponry:oilable_weapons, spartanweaponry:longswords, forge:weapons"
"Unknown","spartanweaponry:silver_parrying_dagger",14981,"Silver Parrying Dagger",48,"spartanweaponry:parrying_daggers, spartanweaponry:oilable_weapons, spartanweaponry:silver_weapons, forge:weapons"
"Unknown","spartanweaponry:silver_pike",15165,"Silver Pike",48,"spartanweaponry:silver_weapons, spartanweaponry:oilable_weapons, spartanweaponry:pikes, forge:weapons"
"Unknown","spartanweaponry:silver_quarterstaff",15363,"Silver Quarterstaff",48,"spartanweaponry:silver_weapons, spartanweaponry:oilable_weapons, spartanweaponry:quarterstaves, forge:weapons"
"Unknown","spartanweaponry:silver_rapier",15053,"Silver Rapier",48,"spartanweaponry:silver_weapons, spartanweaponry:oilable_weapons, spartanweaponry:rapiers, forge:weapons"
"Unknown","spartanweaponry:silver_saber",15035,"Silver Saber",48,"spartanweaponry:silver_weapons, spartanweaponry:oilable_weapons, spartanweaponry:sabers, forge:weapons"
"Unknown","spartanweaponry:silver_scythe",15381,"Silver Scythe",48,"spartanweaponry:silver_weapons, spartanweaponry:oilable_weapons, spartanweaponry:scythes, forge:weapons"
"Unknown","spartanweaponry:silver_spear",15129,"Silver Spear",48,"spartanweaponry:silver_weapons, spartanweaponry:oilable_weapons, spartanweaponry:spears, forge:weapons"
"Unknown","spartanweaponry:silver_throwing_knife",15237,"Silver Throwing Knife",12,"spartanweaponry:throwing_knives, spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:silver_weapons, spartanweaponry:has_custom_crosshair"
"Unknown","spartanweaponry:silver_tomahawk",15255,"Silver Tomahawk",12,"spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:tomahawks, spartanweaponry:silver_weapons, spartanweaponry:has_custom_crosshair"
"Unknown","spartanweaponry:silver_warhammer",15111,"Silver Warhammer",48,"spartanweaponry:warhammers, spartanweaponry:oilable_weapons, spartanweaponry:silver_weapons, forge:weapons"
"Unknown","spartanweaponry:steel_battle_hammer",15092,"Steel Battle Hammer",480,"spartanweaponry:oilable_weapons, spartanweaponry:steel_weapons, spartanweaponry:battle_hammers, forge:weapons"
"Unknown","spartanweaponry:steel_battleaxe",15308,"Steel Battleaxe",480,"spartanweaponry:battleaxes, spartanweaponry:oilable_weapons, spartanweaponry:steel_weapons, forge:weapons"
"Unknown","spartanweaponry:steel_boomerang",15290,"Steel Boomerang",120,"spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:boomerangs, spartanweaponry:has_custom_crosshair, spartanweaponry:steel_weapons"
"Unknown","spartanweaponry:steel_dagger",14962,"Steel Dagger",480,"spartanweaponry:oilable_weapons, spartanweaponry:steel_weapons, spartanweaponry:daggers, forge:weapons"
"Unknown","spartanweaponry:steel_flanged_mace",15326,"Steel Flanged Mace",480,"spartanweaponry:oilable_weapons, spartanweaponry:steel_weapons, spartanweaponry:flanged_maces, forge:weapons"
"Unknown","spartanweaponry:steel_glaive",15344,"Steel Glaive",480,"spartanweaponry:oilable_weapons, spartanweaponry:steel_weapons, spartanweaponry:glaives, forge:weapons"
"Unknown","spartanweaponry:steel_greatsword",15070,"Steel Greatsword",480,"spartanweaponry:greatswords, spartanweaponry:oilable_weapons, spartanweaponry:steel_weapons, forge:weapons"
"Unknown","spartanweaponry:steel_halberd",15146,"Steel Halberd",480,"spartanweaponry:halberds, spartanweaponry:oilable_weapons, spartanweaponry:steel_weapons, forge:weapons"
"Unknown","spartanweaponry:steel_heavy_crossbow",15218,"Steel-Strengthened Heavy Crossbow",720,"spartanweaponry:steel_weapons, spartanweaponry:heavy_crossbows, spartanweaponry:has_custom_crosshair, forge:weapons"
"Unknown","spartanweaponry:steel_javelin",15272,"Steel Javelin",120,"spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:javelins, spartanweaponry:has_custom_crosshair, spartanweaponry:steel_weapons"
"Unknown","spartanweaponry:steel_katana",15016,"Steel Katana",480,"spartanweaponry:katanas, spartanweaponry:oilable_weapons, spartanweaponry:steel_weapons, forge:weapons"
"Unknown","spartanweaponry:steel_lance",15182,"Steel Lance",480,"spartanweaponry:oilable_weapons, spartanweaponry:steel_weapons, spartanweaponry:lances, forge:weapons"
"Unknown","spartanweaponry:steel_longbow",15200,"Steel-Strengthened Longbow",960,"spartanweaponry:longbows, forge:weapons, spartanweaponry:steel_weapons"
"Unknown","spartanweaponry:steel_longsword",14998,"Steel Longsword",480,"spartanweaponry:oilable_weapons, spartanweaponry:steel_weapons, spartanweaponry:longswords, forge:weapons"
"Unknown","spartanweaponry:steel_parrying_dagger",14980,"Steel Parrying Dagger",480,"spartanweaponry:parrying_daggers, spartanweaponry:oilable_weapons, spartanweaponry:steel_weapons, forge:weapons"
"Unknown","spartanweaponry:steel_pike",15164,"Steel Pike",480,"spartanweaponry:oilable_weapons, spartanweaponry:steel_weapons, spartanweaponry:pikes, forge:weapons"
"Unknown","spartanweaponry:steel_quarterstaff",15362,"Steel Quarterstaff",480,"spartanweaponry:oilable_weapons, spartanweaponry:steel_weapons, spartanweaponry:quarterstaves, forge:weapons"
"Unknown","spartanweaponry:steel_rapier",15052,"Steel Rapier",480,"spartanweaponry:oilable_weapons, spartanweaponry:steel_weapons, spartanweaponry:rapiers, forge:weapons"
"Unknown","spartanweaponry:steel_saber",15034,"Steel Saber",480,"spartanweaponry:oilable_weapons, spartanweaponry:steel_weapons, spartanweaponry:sabers, forge:weapons"
"Unknown","spartanweaponry:steel_scythe",15380,"Steel Scythe",480,"spartanweaponry:scythes, spartanweaponry:oilable_weapons, spartanweaponry:steel_weapons, forge:weapons"
"Unknown","spartanweaponry:steel_spear",15128,"Steel Spear",480,"spartanweaponry:oilable_weapons, spartanweaponry:steel_weapons, spartanweaponry:spears, forge:weapons"
"Unknown","spartanweaponry:steel_throwing_knife",15236,"Steel Throwing Knife",120,"spartanweaponry:throwing_knives, spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:has_custom_crosshair, spartanweaponry:steel_weapons"
"Unknown","spartanweaponry:steel_tomahawk",15254,"Steel Tomahawk",120,"spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:tomahawks, spartanweaponry:has_custom_crosshair, spartanweaponry:steel_weapons"
"Unknown","spartanweaponry:steel_warhammer",15110,"Steel Warhammer",480,"spartanweaponry:warhammers, spartanweaponry:oilable_weapons, spartanweaponry:steel_weapons, forge:weapons"
"Unknown","spartanweaponry:stone_battle_hammer",15084,"Stone Battle Hammer",131,"spartanweaponry:stone_weapons, spartanweaponry:oilable_weapons, spartanweaponry:battle_hammers, forge:weapons"
"Unknown","spartanweaponry:stone_battleaxe",15300,"Stone Battleaxe",131,"spartanweaponry:stone_weapons, spartanweaponry:oilable_weapons, spartanweaponry:battleaxes, forge:weapons"
"Unknown","spartanweaponry:stone_boomerang",15282,"Stone Boomerang",32,"spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:stone_weapons, spartanweaponry:boomerangs, spartanweaponry:has_custom_crosshair"
"Unknown","spartanweaponry:stone_dagger",14954,"Stone Dagger",131,"spartanweaponry:stone_weapons, spartanweaponry:oilable_weapons, spartanweaponry:daggers, forge:weapons"
"Unknown","spartanweaponry:stone_flanged_mace",15318,"Stone Flanged Mace",131,"spartanweaponry:stone_weapons, spartanweaponry:oilable_weapons, spartanweaponry:flanged_maces, forge:weapons"
"Unknown","spartanweaponry:stone_glaive",15336,"Stone Glaive",131,"spartanweaponry:stone_weapons, spartanweaponry:oilable_weapons, spartanweaponry:glaives, forge:weapons"
"Unknown","spartanweaponry:stone_greatsword",15062,"Stone Greatsword",131,"spartanweaponry:stone_weapons, spartanweaponry:oilable_weapons, spartanweaponry:greatswords, forge:weapons"
"Unknown","spartanweaponry:stone_halberd",15138,"Stone Halberd",131,"spartanweaponry:stone_weapons, spartanweaponry:oilable_weapons, spartanweaponry:halberds, forge:weapons"
"Unknown","spartanweaponry:stone_javelin",15264,"Stone Javelin",32,"spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:stone_weapons, spartanweaponry:javelins, spartanweaponry:has_custom_crosshair"
"Unknown","spartanweaponry:stone_katana",15008,"Stone Katana",131,"spartanweaponry:stone_weapons, spartanweaponry:oilable_weapons, spartanweaponry:katanas, forge:weapons"
"Unknown","spartanweaponry:stone_lance",15174,"Stone Lance",131,"spartanweaponry:stone_weapons, spartanweaponry:oilable_weapons, spartanweaponry:lances, forge:weapons"
"Unknown","spartanweaponry:stone_longsword",14990,"Stone Longsword",131,"spartanweaponry:stone_weapons, spartanweaponry:oilable_weapons, spartanweaponry:longswords, forge:weapons"
"Unknown","spartanweaponry:stone_parrying_dagger",14972,"Stone Parrying Dagger",131,"spartanweaponry:stone_weapons, spartanweaponry:oilable_weapons, spartanweaponry:parrying_daggers, forge:weapons"
"Unknown","spartanweaponry:stone_pike",15156,"Stone Pike",131,"spartanweaponry:stone_weapons, spartanweaponry:oilable_weapons, spartanweaponry:pikes, forge:weapons"
"Unknown","spartanweaponry:stone_quarterstaff",15354,"Stone Quarterstaff",131,"spartanweaponry:stone_weapons, spartanweaponry:oilable_weapons, spartanweaponry:quarterstaves, forge:weapons"
"Unknown","spartanweaponry:stone_rapier",15044,"Stone Rapier",131,"spartanweaponry:stone_weapons, spartanweaponry:oilable_weapons, spartanweaponry:rapiers, forge:weapons"
"Unknown","spartanweaponry:stone_saber",15026,"Stone Saber",131,"spartanweaponry:stone_weapons, spartanweaponry:oilable_weapons, spartanweaponry:sabers, forge:weapons"
"Unknown","spartanweaponry:stone_scythe",15372,"Stone Scythe",131,"spartanweaponry:stone_weapons, spartanweaponry:oilable_weapons, spartanweaponry:scythes, forge:weapons"
"Unknown","spartanweaponry:stone_spear",15120,"Stone Spear",131,"spartanweaponry:stone_weapons, spartanweaponry:oilable_weapons, spartanweaponry:spears, forge:weapons"
"Unknown","spartanweaponry:stone_throwing_knife",15228,"Stone Throwing Knife",32,"spartanweaponry:throwing_knives, spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:stone_weapons, spartanweaponry:has_custom_crosshair"
"Unknown","spartanweaponry:stone_tomahawk",15246,"Stone Tomahawk",32,"spartanweaponry:tomahawks, spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:stone_weapons, spartanweaponry:has_custom_crosshair"
"Unknown","spartanweaponry:stone_warhammer",15102,"Stone Warhammer",131,"spartanweaponry:stone_weapons, spartanweaponry:oilable_weapons, spartanweaponry:warhammers, forge:weapons"
"Unknown","spartanweaponry:studded_cestus",15082,"Studded Cestus",250,"forge:weapons, spartanweaponry:cestusae"
"Unknown","spartanweaponry:studded_club",15080,"Studded Club",250,"spartanweaponry:oilable_weapons, spartanweaponry:clubs, forge:weapons"
"Unknown","spartanweaponry:tin_battle_hammer",15090,"Tin Battle Hammer",180,"spartanweaponry:oilable_weapons, spartanweaponry:tin_weapons, spartanweaponry:battle_hammers, forge:weapons"
"Unknown","spartanweaponry:tin_battleaxe",15306,"Tin Battleaxe",180,"spartanweaponry:battleaxes, spartanweaponry:oilable_weapons, spartanweaponry:tin_weapons, forge:weapons"
"Unknown","spartanweaponry:tin_boomerang",15288,"Tin Boomerang",45,"spartanweaponry:tin_weapons, spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:boomerangs, spartanweaponry:has_custom_crosshair"
"Unknown","spartanweaponry:tin_dagger",14960,"Tin Dagger",180,"spartanweaponry:oilable_weapons, spartanweaponry:tin_weapons, spartanweaponry:daggers, forge:weapons"
"Unknown","spartanweaponry:tin_flanged_mace",15324,"Tin Flanged Mace",180,"spartanweaponry:oilable_weapons, spartanweaponry:flanged_maces, spartanweaponry:tin_weapons, forge:weapons"
"Unknown","spartanweaponry:tin_glaive",15342,"Tin Glaive",180,"spartanweaponry:oilable_weapons, spartanweaponry:tin_weapons, spartanweaponry:glaives, forge:weapons"
"Unknown","spartanweaponry:tin_greatsword",15068,"Tin Greatsword",180,"spartanweaponry:oilable_weapons, spartanweaponry:greatswords, spartanweaponry:tin_weapons, forge:weapons"
"Unknown","spartanweaponry:tin_halberd",15144,"Tin Halberd",180,"spartanweaponry:oilable_weapons, spartanweaponry:halberds, spartanweaponry:tin_weapons, forge:weapons"
"Unknown","spartanweaponry:tin_heavy_crossbow",15216,"Tin-Strengthened Heavy Crossbow",270,"spartanweaponry:heavy_crossbows, spartanweaponry:has_custom_crosshair, spartanweaponry:tin_weapons, forge:weapons"
"Unknown","spartanweaponry:tin_javelin",15270,"Tin Javelin",45,"spartanweaponry:tin_weapons, spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:javelins, spartanweaponry:has_custom_crosshair"
"Unknown","spartanweaponry:tin_katana",15014,"Tin Katana",180,"spartanweaponry:katanas, spartanweaponry:oilable_weapons, spartanweaponry:tin_weapons, forge:weapons"
"Unknown","spartanweaponry:tin_lance",15180,"Tin Lance",180,"spartanweaponry:oilable_weapons, spartanweaponry:tin_weapons, spartanweaponry:lances, forge:weapons"
"Unknown","spartanweaponry:tin_longbow",15198,"Tin-Strengthened Longbow",360,"spartanweaponry:longbows, spartanweaponry:tin_weapons, forge:weapons"
"Unknown","spartanweaponry:tin_longsword",14996,"Tin Longsword",180,"spartanweaponry:oilable_weapons, spartanweaponry:longswords, spartanweaponry:tin_weapons, forge:weapons"
"Unknown","spartanweaponry:tin_parrying_dagger",14978,"Tin Parrying Dagger",180,"spartanweaponry:parrying_daggers, spartanweaponry:oilable_weapons, spartanweaponry:tin_weapons, forge:weapons"
"Unknown","spartanweaponry:tin_pike",15162,"Tin Pike",180,"spartanweaponry:oilable_weapons, spartanweaponry:tin_weapons, spartanweaponry:pikes, forge:weapons"
"Unknown","spartanweaponry:tin_quarterstaff",15360,"Tin Quarterstaff",180,"spartanweaponry:oilable_weapons, spartanweaponry:tin_weapons, spartanweaponry:quarterstaves, forge:weapons"
"Unknown","spartanweaponry:tin_rapier",15050,"Tin Rapier",180,"spartanweaponry:oilable_weapons, spartanweaponry:tin_weapons, spartanweaponry:rapiers, forge:weapons"
"Unknown","spartanweaponry:tin_saber",15032,"Tin Saber",180,"spartanweaponry:oilable_weapons, spartanweaponry:sabers, spartanweaponry:tin_weapons, forge:weapons"
"Unknown","spartanweaponry:tin_scythe",15378,"Tin Scythe",180,"spartanweaponry:oilable_weapons, spartanweaponry:scythes, spartanweaponry:tin_weapons, forge:weapons"
"Unknown","spartanweaponry:tin_spear",15126,"Tin Spear",180,"spartanweaponry:oilable_weapons, spartanweaponry:spears, spartanweaponry:tin_weapons, forge:weapons"
"Unknown","spartanweaponry:tin_throwing_knife",15234,"Tin Throwing Knife",45,"spartanweaponry:tin_weapons, spartanweaponry:throwing_knives, spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:has_custom_crosshair"
"Unknown","spartanweaponry:tin_tomahawk",15252,"Tin Tomahawk",45,"spartanweaponry:tin_weapons, spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:tomahawks, spartanweaponry:has_custom_crosshair"
"Unknown","spartanweaponry:tin_warhammer",15108,"Tin Warhammer",180,"spartanweaponry:warhammers, spartanweaponry:oilable_weapons, spartanweaponry:tin_weapons, forge:weapons"
"Unknown","spartanweaponry:wooden_battle_hammer",15083,"Wooden Battle Hammer",59,"spartanweaponry:oilable_weapons, spartanweaponry:wooden_weapons, spartanweaponry:battle_hammers, forge:weapons"
"Unknown","spartanweaponry:wooden_battleaxe",15299,"Wooden Battleaxe",59,"spartanweaponry:battleaxes, spartanweaponry:oilable_weapons, spartanweaponry:wooden_weapons, forge:weapons"
"Unknown","spartanweaponry:wooden_boomerang",15281,"Wooden Boomerang",14,"spartanweaponry:wooden_weapons, spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:boomerangs, spartanweaponry:has_custom_crosshair"
"Unknown","spartanweaponry:wooden_club",15079,"Wooden Club",59,"spartanweaponry:oilable_weapons, spartanweaponry:clubs, forge:weapons"
"Unknown","spartanweaponry:wooden_dagger",14953,"Wooden Dagger",59,"spartanweaponry:oilable_weapons, spartanweaponry:daggers, spartanweaponry:wooden_weapons, forge:weapons"
"Unknown","spartanweaponry:wooden_flanged_mace",15317,"Wooden Flanged Mace",59,"spartanweaponry:oilable_weapons, spartanweaponry:flanged_maces, spartanweaponry:wooden_weapons, forge:weapons"
"Unknown","spartanweaponry:wooden_glaive",15335,"Wooden Glaive",59,"spartanweaponry:oilable_weapons, spartanweaponry:wooden_weapons, spartanweaponry:glaives, forge:weapons"
"Unknown","spartanweaponry:wooden_greatsword",15061,"Wooden Greatsword",59,"spartanweaponry:oilable_weapons, spartanweaponry:greatswords, spartanweaponry:wooden_weapons, forge:weapons"
"Unknown","spartanweaponry:wooden_halberd",15137,"Wooden Halberd",59,"spartanweaponry:oilable_weapons, spartanweaponry:halberds, spartanweaponry:wooden_weapons, forge:weapons"
"Unknown","spartanweaponry:wooden_heavy_crossbow",15209,"Wooden Heavy Crossbow",88,"spartanweaponry:heavy_crossbows, spartanweaponry:has_custom_crosshair, spartanweaponry:wooden_weapons, forge:weapons"
"Unknown","spartanweaponry:wooden_javelin",15263,"Wooden Javelin",14,"spartanweaponry:wooden_weapons, spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:javelins, spartanweaponry:has_custom_crosshair"
"Unknown","spartanweaponry:wooden_katana",15007,"Wooden Katana",59,"spartanweaponry:katanas, spartanweaponry:oilable_weapons, spartanweaponry:wooden_weapons, forge:weapons"
"Unknown","spartanweaponry:wooden_lance",15173,"Wooden Lance",59,"spartanweaponry:oilable_weapons, spartanweaponry:lances, spartanweaponry:wooden_weapons, forge:weapons"
