"Mod name","Registry name","Item ID","Display name","Recipe name","Tags"
"Minecraft","minecraft:acacia_chest_boat",745,"Acacia Boat with Chest","minecraft:acacia_chest_boat","minecraft:boats, minecraft:chest_boats"
"Minecraft","minecraft:acacia_door",693,"Acacia Door","minecraft:acacia_door","minecraft:doors, minecraft:wooden_doors"
"Minecraft","minecraft:acacia_fence",293,"Acacia Fence","minecraft:acacia_fence","forge:fences, minecraft:wooden_fences, immersive_weathering:flammable_fences, minecraft:fences, forge:fences/wooden"
"Minecraft","minecraft:acacia_fence_gate",716,"Acacia Fence Gate","minecraft:acacia_fence_gate","immersive_weathering:flammable_fence_gates, minecraft:fence_gates, forge:fence_gates/wooden, forge:fence_gates"
"Minecraft","minecraft:acacia_hanging_sign",861,"Acacia Hanging Sign","minecraft:acacia_hanging_sign","minecraft:hanging_signs"
"Minecraft","minecraft:acacia_planks",27,"Acacia Planks","minecraft:acacia_planks","handcrafted:counter_materials, handcrafted:trim_materials, immersive_weathering:flammable_planks, minecraft:planks, buildersdelight:acacia_planks, notreepunching:fire_starter_logs"
"Minecraft","minecraft:acacia_pressure_plate",681,"Acacia Pressure Plate","minecraft:acacia_pressure_plate","minecraft:wooden_pressure_plates"
"Minecraft","minecraft:acacia_sign",850,"Acacia Sign","minecraft:acacia_sign","minecraft:signs"
"Minecraft","minecraft:acacia_slab",234,"Acacia Slab","minecraft:acacia_slab","immersive_weathering:flammable_slabs, minecraft:slabs, minecraft:wooden_slabs"
"Minecraft","minecraft:acacia_stairs",365,"Acacia Stairs","minecraft:acacia_stairs","minecraft:wooden_stairs, immersive_weathering:flammable_stairs, minecraft:stairs"
"Minecraft","minecraft:acacia_trapdoor",705,"Acacia Trapdoor","minecraft:acacia_trapdoor","minecraft:wooden_trapdoors, minecraft:trapdoors"
"Minecraft","minecraft:acacia_wood",148,"Acacia Wood","minecraft:acacia_wood","minecraft:acacia_logs, minecraft:logs, notreepunching:fire_starter_logs, minecraft:logs_that_burn, minecraft:completes_find_tree_tutorial"
"Minecraft","minecraft:allium",199,"Allium","minecraft:allium","alexsmobs:tarantula_hawk_foodstuffs, alexsmobs:hummingbird_breedables, biomeswevegone:flowers/alliums, bloomingnature:small_flower, minecraft:flowers, biomeswevegone:flowers/alliums/short, minecraft:small_flowers, aquaculture:turtle_edible"
"Minecraft","minecraft:amethyst_block",72,"Block of Amethyst","minecraft:amethyst_block","forge:storage_blocks/amethyst, forge:storage_blocks"
"Minecraft","minecraft:andesite",6,"Andesite","minecraft:andesite","forge:stone, handcrafted:trim_materials, balm:stones, bookshelf:stones, minecraft:stone_crafting_materials, quark:stone_tool_materials, handcrafted:counter_materials, minecraft:stone_tool_materials"
"Minecraft","minecraft:andesite_slab",626,"Andesite Slab","minecraft:andesite_slab","minecraft:slabs"
"Minecraft","minecraft:andesite_slab",626,"Andesite Slab","minecraft:andesite_slab_from_andesite_stonecutting","minecraft:slabs"
"Minecraft","minecraft:andesite_stairs",609,"Andesite Stairs","minecraft:andesite_stairs","minecraft:stairs"
"Minecraft","minecraft:andesite_stairs",609,"Andesite Stairs","minecraft:andesite_stairs_from_andesite_stonecutting","minecraft:stairs"
"Minecraft","minecraft:andesite_wall",385,"Andesite Wall","minecraft:andesite_wall","minecraft:walls"
"Minecraft","minecraft:andesite_wall",385,"Andesite Wall","minecraft:andesite_wall_from_andesite_stonecutting","minecraft:walls"
"Minecraft","minecraft:anvil",397,"Anvil","minecraft:anvil","minecraft:anvil"
"Minecraft","minecraft:armor_stand",1077,"Armor Stand","minecraft:armor_stand",""
"Minecraft","minecraft:arrow",761,"Arrow","minecraft:arrow","minecraft:arrows"
"Minecraft","minecraft:baked_potato",1053,"Baked Potato","minecraft:baked_potato","c:foods, forge:foods, alexsmobs:elephant_foodstuffs, wildernature:can_be_truffled, spoiled:foods/vanilla, salt:can_be_salted, spoiled:foods"
"Minecraft","minecraft:baked_potato",1053,"Baked Potato","minecraft:baked_potato_from_campfire_cooking","c:foods, forge:foods, alexsmobs:elephant_foodstuffs, wildernature:can_be_truffled, spoiled:foods/vanilla, salt:can_be_salted, spoiled:foods"
"Minecraft","minecraft:baked_potato",1053,"Baked Potato","minecraft:baked_potato_from_smoking","c:foods, forge:foods, alexsmobs:elephant_foodstuffs, wildernature:can_be_truffled, spoiled:foods/vanilla, salt:can_be_salted, spoiled:foods"
"Minecraft","minecraft:bamboo_block",122,"Block of Bamboo","minecraft:bamboo_block","minecraft:bamboo_blocks"
"Minecraft","minecraft:bamboo_button",670,"Bamboo Button","minecraft:bamboo_button","minecraft:wooden_buttons, minecraft:buttons"
"Minecraft","minecraft:bamboo_chest_raft",753,"Bamboo Raft with Chest","minecraft:bamboo_chest_raft","minecraft:boats, minecraft:chest_boats"
"Minecraft","minecraft:bamboo_door",697,"Bamboo Door","minecraft:bamboo_door","minecraft:doors, minecraft:wooden_doors"
"Minecraft","minecraft:bamboo_fence",297,"Bamboo Fence","minecraft:bamboo_fence","minecraft:wooden_fences, minecraft:fences, forge:fences/wooden, forge:fences"
"Minecraft","minecraft:bamboo_fence_gate",720,"Bamboo Fence Gate","minecraft:bamboo_fence_gate","forge:fence_gates, minecraft:fence_gates, forge:fence_gates/wooden"
"Minecraft","minecraft:bamboo_hanging_sign",865,"Bamboo Hanging Sign","minecraft:bamboo_hanging_sign","minecraft:hanging_signs"
"Minecraft","minecraft:bamboo_mosaic",34,"Bamboo Mosaic","minecraft:bamboo_mosaic","buildersdelight:bamboo_planks"
"Minecraft","minecraft:bamboo_mosaic_slab",239,"Bamboo Mosaic Slab","minecraft:bamboo_mosaic_slab","minecraft:slabs"
"Minecraft","minecraft:bamboo_mosaic_stairs",370,"Bamboo Mosaic Stairs","minecraft:bamboo_mosaic_stairs","minecraft:stairs"
"Minecraft","minecraft:bamboo_planks",31,"Bamboo Planks","minecraft:bamboo_planks","handcrafted:counter_materials, handcrafted:trim_materials, notreepunching:fire_starter_logs, minecraft:planks, buildersdelight:bamboo_planks"
"Minecraft","minecraft:bamboo_pressure_plate",685,"Bamboo Pressure Plate","minecraft:bamboo_pressure_plate","minecraft:wooden_pressure_plates"
"Minecraft","minecraft:bamboo_raft",752,"Bamboo Raft","minecraft:bamboo_raft","minecraft:boats"
"Minecraft","minecraft:bamboo_sign",854,"Bamboo Sign","minecraft:bamboo_sign","minecraft:signs"
"Minecraft","minecraft:bamboo_slab",238,"Bamboo Slab","minecraft:bamboo_slab","minecraft:wooden_slabs, minecraft:slabs"
"Minecraft","minecraft:bamboo_stairs",369,"Bamboo Stairs","minecraft:bamboo_stairs","minecraft:wooden_stairs, minecraft:stairs"
"Minecraft","minecraft:bamboo_trapdoor",709,"Bamboo Trapdoor","minecraft:bamboo_trapdoor","minecraft:wooden_trapdoors, minecraft:trapdoors"
"Minecraft","minecraft:barrel",1154,"Barrel","minecraft:barrel","c:wooden_barrels, forge:sites/villager_job, c:villager_job_sites, forge:barrels/wooden, forge:barrels"
"Minecraft","minecraft:beacon",374,"Beacon","minecraft:beacon",""
"Minecraft","minecraft:birch_boat",740,"Birch Boat","minecraft:birch_boat","minecraft:boats"
"Minecraft","minecraft:birch_button",664,"Birch Button","minecraft:birch_button","minecraft:wooden_buttons, minecraft:buttons"
"Minecraft","minecraft:birch_chest_boat",741,"Birch Boat with Chest","minecraft:birch_chest_boat","minecraft:boats, minecraft:chest_boats"
"Minecraft","minecraft:birch_door",691,"Birch Door","minecraft:birch_door","minecraft:doors, minecraft:wooden_doors"
"Minecraft","minecraft:birch_fence",291,"Birch Fence","minecraft:birch_fence","forge:fences, minecraft:wooden_fences, immersive_weathering:flammable_fences, minecraft:fences, forge:fences/wooden"
"Minecraft","minecraft:birch_fence_gate",714,"Birch Fence Gate","minecraft:birch_fence_gate","immersive_weathering:flammable_fence_gates, minecraft:fence_gates, forge:fence_gates/wooden, forge:fence_gates"
"Minecraft","minecraft:birch_hanging_sign",859,"Birch Hanging Sign","minecraft:birch_hanging_sign","minecraft:hanging_signs"
"Minecraft","minecraft:birch_planks",25,"Birch Planks","minecraft:birch_planks","handcrafted:counter_materials, handcrafted:trim_materials, buildersdelight:birch_planks, immersive_weathering:flammable_planks, minecraft:planks, notreepunching:fire_starter_logs"
"Minecraft","minecraft:birch_pressure_plate",679,"Birch Pressure Plate","minecraft:birch_pressure_plate","minecraft:wooden_pressure_plates"
"Minecraft","minecraft:birch_sign",848,"Birch Sign","minecraft:birch_sign","minecraft:signs"
"Minecraft","minecraft:birch_slab",232,"Birch Slab","minecraft:birch_slab","immersive_weathering:flammable_slabs, minecraft:slabs, minecraft:wooden_slabs"
"Minecraft","minecraft:birch_stairs",363,"Birch Stairs","minecraft:birch_stairs","minecraft:wooden_stairs, immersive_weathering:flammable_stairs, minecraft:stairs"
"Minecraft","minecraft:birch_trapdoor",703,"Birch Trapdoor","minecraft:birch_trapdoor","minecraft:wooden_trapdoors, minecraft:trapdoors"
"Minecraft","minecraft:birch_wood",146,"Birch Wood","minecraft:birch_wood","minecraft:completes_find_tree_tutorial, minecraft:logs, minecraft:birch_logs, notreepunching:fire_starter_logs, minecraft:logs_that_burn"
"Minecraft","minecraft:black_banner",1102,"Black Banner","minecraft:black_banner","minecraft:banners"
"Minecraft","minecraft:black_bed",939,"Black Bed","minecraft:black_bed","minecraft:beds"
"Minecraft","minecraft:black_bed",939,"Black Bed","minecraft:dye_black_bed","minecraft:beds"
"Minecraft","minecraft:black_candle",1206,"Black Candle","minecraft:black_candle","minecraft:candles"
"Minecraft","minecraft:black_carpet",439,"Black Carpet","minecraft:black_carpet","minecraft:wool_carpets, minecraft:dampens_vibrations"
"Minecraft","minecraft:black_carpet",439,"Black Carpet","minecraft:dye_black_carpet","minecraft:wool_carpets, minecraft:dampens_vibrations"
"Minecraft","minecraft:black_concrete_powder",564,"Black Concrete Powder","minecraft:black_concrete_powder",""
"Minecraft","minecraft:black_dye",919,"Black Dye","minecraft:black_dye","balm:dyes, c:black_dyes, c:dyes, hearth_and_home:not_washable, forge:dyes/black, forge:dyes, balm:black_dyes"
"Minecraft","minecraft:black_dye",919,"Black Dye","minecraft:black_dye_from_wither_rose","balm:dyes, c:black_dyes, c:dyes, hearth_and_home:not_washable, forge:dyes/black, forge:dyes, balm:black_dyes"
"Minecraft","minecraft:black_glazed_terracotta",532,"Black Glazed Terracotta","minecraft:black_glazed_terracotta",""
"Minecraft","minecraft:black_stained_glass",464,"Black Stained Glass","minecraft:black_stained_glass","forge:storage_blocks/glass, forge:glass/silica, forge:glass/black, forge:stained_glass, c:glass_blocks, forge:glass"
"Minecraft","minecraft:black_stained_glass_pane",480,"Black Stained Glass Pane","minecraft:black_stained_glass_pane","forge:panes/glass, forge:glass_panes/black, forge:stained_glass_panes, c:glass_panes, forge:glass_panes"
"Minecraft","minecraft:black_stained_glass_pane",480,"Black Stained Glass Pane","minecraft:black_stained_glass_pane_from_glass_pane","forge:panes/glass, forge:glass_panes/black, forge:stained_glass_panes, c:glass_panes, forge:glass_panes"
"Minecraft","minecraft:black_terracotta",420,"Black Terracotta","minecraft:black_terracotta","minecraft:terracotta"
"Minecraft","minecraft:black_wool",195,"Black Wool","minecraft:dye_black_wool","minecraft:wool, minecraft:dampens_vibrations"
"Minecraft","minecraft:blackstone_slab",1178,"Blackstone Slab","minecraft:blackstone_slab","minecraft:slabs"
"Minecraft","minecraft:blackstone_slab",1178,"Blackstone Slab","minecraft:blackstone_slab_from_blackstone_stonecutting","minecraft:slabs"
"Minecraft","minecraft:blackstone_stairs",1179,"Blackstone Stairs","minecraft:blackstone_stairs","minecraft:stairs"
"Minecraft","minecraft:blackstone_stairs",1179,"Blackstone Stairs","minecraft:blackstone_stairs_from_blackstone_stonecutting","minecraft:stairs"
"Minecraft","minecraft:blackstone_wall",390,"Blackstone Wall","minecraft:blackstone_wall","minecraft:walls"
"Minecraft","minecraft:blackstone_wall",390,"Blackstone Wall","minecraft:blackstone_wall_from_blackstone_stonecutting","minecraft:walls"
"Minecraft","minecraft:blast_furnace",1156,"Blast Furnace","minecraft:blast_furnace","forge:sites/villager_job, c:villager_job_sites"
"Minecraft","minecraft:blaze_powder",961,"Blaze Powder","minecraft:blaze_powder","decorative_blocks:bonfire_activators, forge:hot_spice"
"Minecraft","minecraft:blue_banner",1098,"Blue Banner","minecraft:blue_banner","minecraft:banners"
"Minecraft","minecraft:blue_bed",935,"Blue Bed","minecraft:blue_bed","minecraft:beds"
"Minecraft","minecraft:blue_bed",935,"Blue Bed","minecraft:dye_blue_bed","minecraft:beds"
"Minecraft","minecraft:blue_candle",1202,"Blue Candle","minecraft:blue_candle","minecraft:candles"
"Minecraft","minecraft:blue_carpet",435,"Blue Carpet","minecraft:blue_carpet","minecraft:wool_carpets, minecraft:dampens_vibrations"
"Minecraft","minecraft:blue_carpet",435,"Blue Carpet","minecraft:dye_blue_carpet","minecraft:wool_carpets, minecraft:dampens_vibrations"
"Minecraft","minecraft:blue_concrete_powder",560,"Blue Concrete Powder","minecraft:blue_concrete_powder",""
"Minecraft","minecraft:blue_dye",915,"Blue Dye","minecraft:blue_dye","balm:dyes, forge:dyes/blue, c:blue_dyes, c:dyes, hearth_and_home:not_washable, balm:blue_dyes, forge:dyes"
"Minecraft","minecraft:blue_dye",915,"Blue Dye","minecraft:blue_dye_from_cornflower","balm:dyes, forge:dyes/blue, c:blue_dyes, c:dyes, hearth_and_home:not_washable, balm:blue_dyes, forge:dyes"
"Minecraft","minecraft:blue_glazed_terracotta",528,"Blue Glazed Terracotta","minecraft:blue_glazed_terracotta",""
"Minecraft","minecraft:blue_ice",597,"Blue Ice","minecraft:blue_ice",""
"Minecraft","minecraft:blue_stained_glass",460,"Blue Stained Glass","minecraft:blue_stained_glass","forge:storage_blocks/glass, forge:glass/blue, forge:glass/silica, forge:stained_glass, c:glass_blocks, forge:glass"
"Minecraft","minecraft:blue_stained_glass_pane",476,"Blue Stained Glass Pane","minecraft:blue_stained_glass_pane","forge:panes/glass, forge:glass_panes/blue, forge:stained_glass_panes, c:glass_panes, forge:glass_panes"
"Minecraft","minecraft:blue_stained_glass_pane",476,"Blue Stained Glass Pane","minecraft:blue_stained_glass_pane_from_glass_pane","forge:panes/glass, forge:glass_panes/blue, forge:stained_glass_panes, c:glass_panes, forge:glass_panes"
"Minecraft","minecraft:blue_terracotta",416,"Blue Terracotta","minecraft:blue_terracotta","minecraft:terracotta"
"Minecraft","minecraft:blue_wool",191,"Blue Wool","minecraft:dye_blue_wool","minecraft:wool, minecraft:dampens_vibrations"
"Minecraft","minecraft:bone_block",498,"Bone Block","minecraft:bone_block",""
"Minecraft","minecraft:bone_meal",920,"Bone Meal","minecraft:bone_meal","enemyexpansion:starved_stomach, dynamictrees:fertilizer, quark:seed_pouch_fertilizers, alexsmobs:flutter_breedables"
"Minecraft","minecraft:bone_meal",920,"Bone Meal","minecraft:bone_meal_from_bone_block","enemyexpansion:starved_stomach, dynamictrees:fertilizer, quark:seed_pouch_fertilizers, alexsmobs:flutter_breedables"
"Minecraft","minecraft:book",885,"Book","minecraft:book","bookshelf:books, forge:books, minecraft:bookshelf_books"
"Minecraft","minecraft:bow",760,"Bow","minecraft:bow","forge:tools/bows, c:bows, bookshelf:bows, forge:bows, forge:tools"
"Minecraft","minecraft:bowl",808,"Bowl","minecraft:bowl","bakery:container, farmersdelight:serving_containers"
"Minecraft","minecraft:brain_coral",578,"Brain Coral","minecraft:brain_coral","upgrade_aquatic:brain_corals"
"Minecraft","minecraft:brain_coral_block",573,"Brain Coral Block","minecraft:brain_coral_block",""
"Minecraft","minecraft:brain_coral_fan",588,"Brain Coral Fan","minecraft:brain_coral_fan","upgrade_aquatic:brain_corals"
"Minecraft","minecraft:bread",815,"Bread","minecraft:bread","c:foods, forge:bread, salt:can_be_salted, wildernature:can_be_truffled, forge:bread_or_bun, spoiled:foods/vanilla, spoiled:foods, forge:bread/wheat, forge:foods, alexsmobs:raccoon_breedables, alexsmobs:cockroach_foodstuffs, bakery:bread, cookyourfood:ok_to_eat_raw"
"Minecraft","minecraft:brewing_stand",963,"Brewing Stand","minecraft:brewing_stand","forge:sites/villager_job, c:villager_job_sites"
"Minecraft","minecraft:brick_slab",248,"Brick Slab","minecraft:brick_slab","minecraft:slabs"
"Minecraft","minecraft:brick_slab",248,"Brick Slab","minecraft:brick_slab_from_bricks_stonecutting","minecraft:slabs"
"Minecraft","minecraft:brick_stairs",339,"Brick Stairs","minecraft:brick_stairs","minecraft:stairs"
"Minecraft","minecraft:brick_stairs",339,"Brick Stairs","minecraft:brick_stairs_from_bricks_stonecutting","minecraft:stairs"
"Minecraft","minecraft:brick_wall",377,"Brick Wall","minecraft:brick_wall","minecraft:walls"
"Minecraft","minecraft:brick_wall",377,"Brick Wall","minecraft:brick_wall_from_bricks_stonecutting","minecraft:walls"
"Minecraft","minecraft:bricks",263,"Bricks","minecraft:bricks","handcrafted:counter_materials, handcrafted:trim_materials, forge:bricks/small"
"Minecraft","minecraft:brown_banner",1099,"Brown Banner","minecraft:brown_banner","minecraft:banners"
"Minecraft","minecraft:brown_bed",936,"Brown Bed","minecraft:brown_bed","minecraft:beds"
"Minecraft","minecraft:brown_bed",936,"Brown Bed","minecraft:dye_brown_bed","minecraft:beds"
"Minecraft","minecraft:brown_candle",1203,"Brown Candle","minecraft:brown_candle","minecraft:candles"
"Minecraft","minecraft:brown_carpet",436,"Brown Carpet","minecraft:brown_carpet","minecraft:wool_carpets, minecraft:dampens_vibrations"
"Minecraft","minecraft:brown_carpet",436,"Brown Carpet","minecraft:dye_brown_carpet","minecraft:wool_carpets, minecraft:dampens_vibrations"
"Minecraft","minecraft:brown_concrete_powder",561,"Brown Concrete Powder","minecraft:brown_concrete_powder",""
"Minecraft","minecraft:brown_dye",916,"Brown Dye","minecraft:brown_dye","balm:dyes, c:brown_dyes, forge:dyes/brown, c:dyes, hearth_and_home:not_washable, balm:brown_dyes, forge:dyes"
"Minecraft","minecraft:brown_glazed_terracotta",529,"Brown Glazed Terracotta","minecraft:brown_glazed_terracotta",""
